canonical_id,record_type,module_authority,rule_name,status,step04_classification,step05_resolution,source,core_provenance,mxx_provenance,merge_action,content_basis,baseline_document
BR-001,CORE_CANONICAL_BR,M12,Agency Ownership,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-050,CORE_CANONICAL_BR,M12,Permanent Add-on and New Agency,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-051,CORE_CANONICAL_BR,M12,Closure Initiator,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-052,CORE_CANONICAL_BR,M12,Closure Warning,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-053,CORE_CANONICAL_BR,M12,Explicit Confirmation,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-054,CORE_CANONICAL_BR,M12,Cancellation Before OTP,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-055,CORE_CANONICAL_BR,M12,Email OTP Gate,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-056,CORE_CANONICAL_BR,M12,OTP Verification Requirement,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-057,CORE_CANONICAL_BR,M12,OTP Failure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-058,CORE_CANONICAL_BR,M12,OTP Request Limit,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-059,CORE_CANONICAL_BR,M12,OTP Verification Attempt Limit,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-060,CORE_CANONICAL_BR,M12,OTP Three-Attempt Failure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-061,CORE_CANONICAL_BR,M12,OTP Reset,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-062,CORE_CANONICAL_BR,M12,CLOSING Trigger,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-063,CORE_CANONICAL_BR,M12,Irreversible Closure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-064,CORE_CANONICAL_BR,M12,Lead During Closing,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-065,CORE_CANONICAL_BR,M12,Member During Closing,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-066,CORE_CANONICAL_BR,M12,New Member Block,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-067,CORE_CANONICAL_BR,M12,Invitation Cancellation,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-068,CORE_CANONICAL_BR,M12,New Agency Listing Block,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-069,CORE_CANONICAL_BR,M12,Agency Entitlement Purchase Block,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-070,CORE_CANONICAL_BR,M12,Agency Operational Freeze,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-071,CORE_CANONICAL_BR,M12,Closure Management Access,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-072,CORE_CANONICAL_BR,M12,Restricted Lead Operations,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-073,CORE_CANONICAL_BR,M12,Role vs Permission,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-074,CORE_CANONICAL_BR,M12,Closing Race Control,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-075,CORE_CANONICAL_BR,M12,No Post-Closing Agency Creation,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-076,CORE_CANONICAL_BR,M12,Owner Closure Listing Rule,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-077,CORE_CANONICAL_BR,M12,No Promo Exception During Closure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-078,CORE_CANONICAL_BR,M12,Agency Draft Transfer,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-079,CORE_CANONICAL_BR,M12,Inactive Listing Transfer,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-080,CORE_CANONICAL_BR,M12,Listing Ownership on Closure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-081,CORE_CANONICAL_BR,M12,Personal Listing Exclusion,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-082,CORE_CANONICAL_BR,M12,Closure Processing,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-083,CORE_CANONICAL_BR,M12,Closure Retry,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-084,CORE_CANONICAL_BR,M12,Retry Failure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-085,CORE_CANONICAL_BR,M12,Exception Does Not Prevent Closure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-086,CORE_CANONICAL_BR,M12,Exception Deletion on Closed,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-087,CORE_CANONICAL_BR,M12,Member Completion Requirement,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-088,CORE_CANONICAL_BR,M12,Lead Completion,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-089,CORE_CANONICAL_BR,M12,Lead Title Termination,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-090,CORE_CANONICAL_BR,M12,Final Closure,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-091,CORE_CANONICAL_BR,M12,CLOSED Finality,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-092,CORE_CANONICAL_BR,M12,No Reopen,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-093,CORE_CANONICAL_BR,M12,New Agency Requirement,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-094,CORE_CANONICAL_BR,M12,Closed Agency URL,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-095,CORE_CANONICAL_BR,M12,Historical Page,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-096,CORE_CANONICAL_BR,M12,Home Redirect,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-097,CORE_CANONICAL_BR,M12,Historical Page Read Only,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
BR-098,CORE_CANONICAL_BR,M12,Agency Name Reuse,PRESERVED_LOCKED,PRESERVE,,Core v1.3 Business Rules baseline,RUMAHAGEN_WIREFRAME_CORE_FINAL_SOURCE_PACK_v1.2/03_BUSINESS_RULES/W4-02A.6.10_BUSINESS_RULES_BASELINE_TRACEABILITY_FULL_CONSOLIDATED_v1.2_REAUDITED.docx,,PRESERVE,Existing Core canonical BR-001–BR-151; no deletion/replacement.,RUMAHAGEN_BUSINESS_RULES_BASELINE_CONSOLIDATED_STEP08_v1.0.md
