district_code,code,name,postal_code
352018,3520182001,Sambirobyong,63319
352018,3520182002,Campursari,63319
352018,3520182003,Kalang,63319
352018,3520182004,Durenan,63361
352018,3520182005,Sidorejo,63361
352018,3520182006,Getasanyar,63361
352018,3520182007,Sidomulyo,63361
352018,3520182008,Sumbersawit,63352
352018,3520182009,Sidokerto,63352
352018,3520182010,Widorokandang,63352
352101,3521012001,Wonosari,63264
352101,3521012002,Pandansari,63264
352101,3521012003,Girikerto,63264
352101,3521012004,Ngrendeng,63264
352101,3521012005,Hargosari,63264
352101,3521012006,Pocol,63264
352101,3521012007,Gendol,63264
352101,3521012008,Sine,63264
352101,3521012009,Sumberejo,63264
352101,3521012010,Sumbersari,63264
352101,3521012011,Kuniran,63264
352101,3521012012,Tulakan,63264
352101,3521012013,Ketanggung,63264
352101,3521012014,Jagir,63264
352101,3521012015,Kauman,63264
352102,3521022001,Hargomulyo,63263
352102,3521022002,Giriharjo,63263
352102,3521022003,Setono,63263
352102,3521022004,Wakah,63263
352102,3521022005,Tawangrejo,63263
352102,3521022006,Sambirejo,63263
352102,3521022007,Manisharjo,63263
352102,3521022008,Sidomulyo,63263
352102,3521022009,Ngrambe,63263
352102,3521022010,Babadan,63263
352102,3521022011,Krandegan,63263
352102,3521022012,Pucangan,63263
352102,3521022013,Cepoko,63263
352102,3521022014,Mendiro,63263
352103,3521032001,Umbulrejo,63262
352103,3521032002,Kletekan,63262
352103,3521032003,Jaten,63262
352103,3521032004,Girimulyo,63262
352103,3521032005,Ngrayudan,63262
352103,3521032006,Talang,63262
352103,3521032007,Macanan,63262
352103,3521032008,Brubuh,63262
352103,3521032009,Jogorogo,63262
352103,3521032010,Dawung,63262
352103,3521032011,Tanjungsari,63262
352103,3521032012,Soco,63262
352104,3521042001,Karanggupito,63261
352104,3521042002,Karangrejo,63261
352104,3521042003,Simo,63261
352104,3521042004,Ploso,63261
352104,3521042005,Majasem,63261
352104,3521042006,Kendal,63261
352104,3521042007,Sidorejo,63261
352104,3521042008,Gayam,63261
352104,3521042009,Dadapan,63261
352104,3521042010,Patalan,63261
352105,3521052005,Keraswetan,63271
352105,3521052006,Keniten,63271
352105,3521052007,Tambakromo,63271
352105,3521052009,Tepas,63271
352105,3521052010,Geneng,63271
352105,3521052011,Sidorejo,63271
352105,3521052012,Baderan,63271
352105,3521052013,Kasreman,63271
352105,3521052014,Kersikan,63271
352105,3521052015,Dempel,63271
352105,3521052016,Klitik,63271
352105,3521052017,Kersoharjo,63271
352105,3521052018,Klampisan,63271
352106,3521062001,Kendung,63283
352106,3521062002,Dinden,63283
352106,3521062003,Pojok,63283
352106,3521062004,Jenangan,63283
352106,3521062005,Purwosari,63283
352106,3521062006,Tirak,63283
352106,3521062007,Sumengko,63283
352106,3521062008,Simo,63283
352106,3521062009,Warukkalong,63283
352106,3521062010,Kwadungan,63283
352106,3521062011,Budug,63283
352106,3521062012,Mojomanis,63283
352106,3521062013,Banget,63283
352106,3521062014,Karangsono,63283
352107,3521072001,Campurasri,63284
352107,3521072002,Danguk,63284
352107,3521072003,Gempol,63284
352107,3521072004,Ringinanom,63284
352107,3521072005,Sembung,63284
352107,3521072006,Sidorejo,63284
352107,3521072007,Dungmiri,63284
352107,3521072008,Brangol,63284
352107,3521072009,Sidokerto,63284
352107,3521072010,Jatipuro,63284
352107,3521072011,Puhti,63284
352107,3521072012,Sawo,63284
352107,3521072013,Karangjati,63284
352107,3521072014,Legundi,63284
352107,3521072015,Rejomulyo,63284
352107,3521072016,Rejuno,63284
352107,3521072017,Plosolor,63284
352108,3521082001,Banjaransari,63281
352108,3521082002,Bendo,63281
352108,3521082003,Tambakromo,63281
352108,3521082004,Tungkulrejo,63281
352108,3521082005,Bintoyo,63281
352108,3521082006,Sukowiyono,63281
352108,3521082007,Munggut,63281
352108,3521082011,Pacing,63281
352108,3521082012,Padas,63281
352108,3521082013,Kedungprahu,63281
352108,3521082014,Sambiroto,63281
352108,3521082015,Kwadungan Lor,63281
352109,3521091013,Margomulyo,63217
352109,3521091014,Karangtengah,63218
352109,3521091015,Ketanggi,63211
352109,3521091016,Pelem,63212
352109,3521092001,Mangunharjo,63218
352109,3521092002,Kandangan,63218
352109,3521092003,Kartoharjo,63218
352109,3521092004,Karangasri,63218
352109,3521092005,Banyuurip,63218
352109,3521092006,Beran,63216
352109,3521092007,Jururejo,63215
352109,3521092008,Grudo,63214
352109,3521092009,Watualang,63218
352109,3521092010,Ngawi,63218
352109,3521092011,Karangtengah Prandon,63218
352109,3521092012,Kerek,63218
352110,3521102001,Gentong,63253
352110,3521102002,Babadan,63253
352110,3521102003,Semen,63253
352110,3521102004,Kedungputri,63253
352110,3521102005,Tempuran,63253
352110,3521102006,Dawu,63253
352110,3521102007,Paron,63253
352110,3521102008,Jambangan,63253
352110,3521102009,Teguhan,63253
352110,3521102010,Sirigan,63253
352110,3521102011,Jeblogan,63253
352110,3521102012,Ngale,63253
352110,3521102013,Gelung,63253
352110,3521102014,Kebon,63253
352111,3521112001,Begal,63254
352111,3521112002,Wonorejo,63254
352111,3521112003,Katikan,63254
352111,3521112004,Pelang Kidul,63254
352111,3521112005,Kedunggalar,63254
352111,3521112006,Jatigembol,63254
352111,3521112007,Pelang Lor,63254
352111,3521112008,Bangunrejo Kidul,63254
352111,3521112009,Jenggrik,63254
352111,3521112010,Wonokerto,63254
352111,3521112011,Gemarang,63254
352111,3521112012,Kawu,63254
352112,3521122001,Banyubiru,63256
352112,3521122002,Kedunggudel,63256
352112,3521122003,Sekaralas,63256
352112,3521122004,Sekarputih,63256
352112,3521122005,Kayutrejo,63256
352112,3521122006,Sidolaju,63256
352112,3521122007,Karangbanyu,63256
352112,3521122008,Widodaren,63256
352112,3521122009,Gendingan,63256
352112,3521122010,Kauman,63256
352112,3521122011,Sidomakmur,63256
352112,3521122012,Walikukun,63256
352113,3521132001,Sambirejo,63261
352113,3521132002,Mantingan,63261
352113,3521132003,Kedungharjo,63261
352113,3521132004,Pakah,63261
352113,3521132005,Tambakboyo,63261
352113,3521132006,Pengkol,63261
352113,3521132007,Jatimulyo,63261
352114,3521142001,Babadan,63282
352114,3521142002,Pohkonyal,63282
352114,3521142003,Sumber,63282
352114,3521142004,Gandri,63282
352114,3521142005,Pleset,63282
352114,3521142006,Waruktengah,63282
352114,3521142007,Ngompro,63282
352114,3521142008,Pangkur,63282
352114,3521142009,Paras,63282
352115,3521152001,Sumberbening,63285
352115,3521152002,Mojo,63285
352115,3521152003,Krompol,63285
352115,3521152004,Bringin,63285
352115,3521152005,Dero,63285
352115,3521152006,Lego Wetan,63285
352115,3521152007,Gandong,63285
352115,3521152008,Dampit,63285
352115,3521152009,Suruh,63285
352115,3521152010,Kenongorejo,63285
352116,3521162001,Kalang,63252
352116,3521162002,Pitu,63252
352116,3521162003,Dumplengan,63252
352116,3521162004,Selopuro,63252
352116,3521162005,Karanggeneng,63252
352116,3521162006,Ngancar,63252
352116,3521162007,Cantel,63252
352116,3521162008,Papungan,63252
352116,3521162009,Banjarbanggi,63252
352116,3521162010,Bangunrejo Lor,63252
352117,3521172001,Karanganyar,63257
352117,3521172002,Mengger,63257
352117,3521172003,Gembol,63257
352117,3521172004,Sriwedari,63257
352117,3521172005,Bangunrejo,63257
352117,3521172006,Pandean,63257
352117,3521172007,Sekarjati,63257
352118,3521182001,Randusongo,63271
352118,3521182002,Widodaren,63271
352118,3521182003,Gerih,63271
352118,3521182004,Keraskulon,63271
352118,3521182005,Guyung,63271
352119,3521192001,Jatirejo,63281
352119,3521192002,Cangakan,63281
352119,3521192003,Karangmalang,63281
352119,3521192004,Gunungsari,63281
352119,3521192005,Kasreman,63281
352119,3521192006,Legokulon,63281
352119,3521192007,Tawun,63281
352119,3521192008,Kiyonten,63281
352201,3522012001,Luwihaji,62165
352201,3522012002,Sugihwaras,62165
352201,3522012003,Nganti,62165
352201,3522012004,Jumok,62165
352201,3522012005,Sumberagung,62165
352201,3522012006,Mojorejo,62165
352201,3522012007,Ngraho,62165
352201,3522012008,Blimbinggede,62165
352201,3522012009,Kalirejo,62165
352201,3522012010,Tapelan,62165
352201,3522012011,Tanggungan,62165
352201,3522012012,Pandan,62165
352201,3522012013,Sumberarum,62165
352201,3522012014,Payaman,62165
352201,3522012015,Bancer,62165
352201,3522012016,Klempun,62165
352202,3522022001,Napis,62166
352202,3522022002,Jatimulyo,62166
352202,3522022003,Ngrancang,62166
352202,3522022004,Turi,62166
352202,3522022005,Malingmati,62166
352202,3522022006,Tambakrejo,62166
352202,3522022007,Bakalan,62166
352202,3522022008,Jawik,62166
352202,3522022009,Sukorejo,62166
352202,3522022010,Gading,62166
352202,3522022011,Pengkol,62166
352202,3522022012,Tanjung,62166
352202,3522022013,Gamongan,62166
352202,3522022014,Kalisumber,62166
352202,3522022015,Mulyorejo,62166
352202,3522022016,Dolokgede,62166
352202,3522022017,Sendangrejo,62166
352202,3522022018,Kacangan,62166
352203,3522032001,Nglampin,62167
352203,3522032002,Karangmangu,62167
352203,3522032003,Ngambon,62167
352203,3522032004,Sengon,62167
352203,3522032005,Bondol,62167
352204,3522042001,Butoh,62154
352204,3522042002,Trenggulunan,62154
352204,3522042003,Setren,62154
352204,3522042004,Mediyunan,62154
352204,3522042005,Kolong,62154
352204,3522042006,Sendangharjo,62154
352204,3522042007,Ngadiluwih,62154
352204,3522042008,Ngasem,62154
352204,3522042009,Bandungrejo,62154
352204,3522042010,Tengger,62154
352204,3522042011,Ngantru,62154
352204,3522042012,Sambong,62154
352204,3522042013,Dukohkidul,62154
352204,3522042014,Wadang,62154
352204,3522042015,Jampet,62154
352204,3522042016,Bareng,62154
352204,3522042017,Jelu,62154
352205,3522052001,Bubulan,62172
352205,3522052002,Cancung,62172
352205,3522052003,Clebung,62172
352205,3522052004,Sumberbendo,62172
352205,3522052005,Ngorogunung,62172
352206,3522062001,Ngunut,62171
352206,3522062002,Dander,62171
352206,3522062003,Growok,62171
352206,3522062004,Sumberarum,62171
352206,3522062005,Kunci,62171
352206,3522062006,Jatiblimbing,62171
352206,3522062007,Ngraseh,62171
352206,3522062008,Mojoranu,62171
352206,3522062009,Sendangrejo,62171
352206,3522062010,Karangsono,62171
352206,3522062011,Sumberagung,62171
352206,3522062012,Sumodikaran,62171
352206,3522062013,Ngumpakdalem,62171
352206,3522062014,Sumbertlaseh,62171
352206,3522062015,Ngulanan,62171
352206,3522062016,Ngablak,62171
352207,3522072001,Bareng,62183
352207,3522072002,Drenges,62183
352207,3522072003,Wedoro,62183
352207,3522072004,Panunggalan,62183
352207,3522072005,Alasgung,62183
352207,3522072006,Siwalan,62183
352207,3522072007,Glagahan,62183
352207,3522072008,Panemon,62183
352207,3522072009,Jatitengah,62183
352207,3522072010,Sugihwaras,62183
352207,3522072011,Trate,62183
352207,3522072012,Bulu,62183
352207,3522072013,Nglajang,62183
352207,3522072014,Kedungdowo,62183
352207,3522072015,Glagahwangi,62183
352207,3522072016,Balongrejo,62183
352207,3522072017,Genjor,62183
352208,3522082001,Babad,62195
352208,3522082002,Pejok,62195
352208,3522082003,Dayukidul,62195
352208,3522082004,Panjang,62195
352208,3522082005,Tondomulo,62195
352208,3522082006,Kesongo,62195
352208,3522082007,Kendung,62195
352208,3522082008,Mlideg,62195
352208,3522082009,Tumbrasanom,62195
352208,3522082010,Kedungadem,62195
352208,3522082011,Duwel,62195
352208,3522082012,Kepohkidul,62195
352208,3522082013,Geger,62195
352208,3522082014,Kedungrejo,62195
352208,3522082015,Megale,62195
352208,3522082016,Sidorejo,62195
352208,3522082017,Drokilo,62195
352208,3522082018,Mojorejo,62195
352208,3522082019,Jamberejo,62195
352208,3522082020,Sidomulyo,62195
352208,3522082021,Tlogoagung,62195
352208,3522082022,Ngrandu,62195
352208,3522082023,Balongcabe,62195
352209,3522092001,Pejok,
352209,3522092002,Cengkir,
352209,3522092003,Kepoh,
352209,3522092004,Sidomukti,
352209,3522092005,Simorejo,
352209,3522092006,Krangkong,
352209,3522092007,Nglumber,
352209,3522092008,Brangkal,
352209,3522092009,Mojosari,
352209,3522092010,Balongdowo,
352209,3522092011,Sumberoto,
352209,3522092012,Pohwates,
352209,3522092013,Turigede,
352209,3522092014,Bayemgede,
352209,3522092015,Tlogorejo,
352209,3522092016,Sumberagung,
352209,3522092017,Woro,
352209,3522092018,Bumirejo,
352209,3522092019,Betet,
352209,3522092020,Jipo,
352209,3522092021,Ngranggonanyar,
352209,3522092022,Mudung,
352209,3522092023,Karangan,
352209,3522092024,Sugihwaras,
352209,3522092025,Sumbergede,
352210,3522102001,Drajat,62192
352210,3522102002,Banjaranyar,62192
352210,3522102003,Ngemplak,62192
352210,3522102004,Sraturejo,62192
352210,3522102005,Blongsong,62192
352210,3522102006,Baureno,62192
352210,3522102007,Trojalu,62192
352210,3522102008,Tulungagung,62192
352210,3522102009,Selorejo,62192
352210,3522102010,Tlogoagung,62192
352210,3522102011,Sumuragung,62192
352210,3522102012,Gajah,62192
352210,3522102013,Kalisari,62192
352210,3522102014,Tanggungan,62192
352210,3522102015,Gunungsari,62192
352210,3522102016,Bumiayu,62192
352210,3522102017,Kauman,62192
352210,3522102018,Karangdayu,62192
352210,3522102019,Pasinan,62192
352210,3522102020,Banjaran,62192
352210,3522102021,Sembunglor,62192
352210,3522102022,Pomahan,62192
352210,3522102023,Pucangarum,62192
352210,3522102024,Kadungrejo,62192
352210,3522102025,Lebaksari,62192
352211,3522112001,Semambung,62193
352211,3522112002,Kanor,62193
352211,3522112003,Tambahrejo,62193
352211,3522112004,Piyak,62193
352211,3522112005,Kabalan,62193
352211,3522112006,Cangaan,62193
352211,3522112007,Sarangan,62193
352211,3522112008,Tejo,62193
352211,3522112009,Simbatan,62193
352211,3522112010,Pesen,62193
352211,3522112011,Samberan,62193
352211,3522112012,Palembon,62193
352211,3522112013,Sedeng,62193
352211,3522112014,Caruban,62193
352211,3522112015,Sumberwangi,62193
352211,3522112016,Prigi,62193
352211,3522112017,Pilang,62193
352211,3522112018,Gedongarum,62193
352211,3522112019,Kedungprimpen,62193
352211,3522112020,Temu,62193
352211,3522112021,Simorejo,62193
352211,3522112022,Bungur,62193
352211,3522112023,Bakung,62193
352211,3522112024,Nglarangan,62193
352211,3522112025,Sroyo,62193
352212,3522122001,Tlogohaji,62191
352212,3522122002,Ngampal,62191
352212,3522122003,Kedungrejo,62191
352212,3522122004,Mlinjeng,62191
352212,3522122005,Banjarejo,62191
352212,3522122006,Sumberrejo,62191
352212,3522122007,Kayulemah,62191
352212,3522122008,Teleng,62191
352212,3522122009,Wotan,62191
352212,3522122010,Sambongrejo,62191
352212,3522122011,Sendangagung,62191
352212,3522122012,Deru,62191
352212,3522122013,Pekuwon,62191
352212,3522122014,Karangdowo,62191
352212,3522122015,Pejambon,62191
352212,3522122016,Tulungrejo,62191
352212,3522122017,Karangdinoyo,62191
352212,3522122018,Butoh,62191
352212,3522122019,Mejuwet,62191
352212,3522122020,Prayungan,62191
352212,3522122021,Sumuragung,62191
352212,3522122022,Jatigede,62191
352212,3522122023,Talun,62191
352212,3522122024,Bogangin,62191
352212,3522122025,Sumberharjo,62191
352212,3522122026,Margoagung,62191
352213,3522132001,Sidobandung,62182
352213,3522132002,Mayangkawis,62182
352213,3522132003,Kenep,62182
352213,3522132004,Pohbogo,62182
352213,3522132005,Penganten,62182
352213,3522132006,Bulaklo,62182
352213,3522132007,Bulu,62182
352213,3522132008,Kemamang,62182
352213,3522132009,Ngadiluhur,62182
352213,3522132010,Kabunan,62182
352213,3522132011,Sobontoro,62182
352213,3522132012,Suwaloh,62182
352213,3522132013,Balenrejo,62182
352213,3522132014,Margomulyo,62168
352213,3522132015,Lengkong,62182
352213,3522132016,Mulyoagung,62182
352213,3522132017,Sekaran,62182
352213,3522132018,Prambatan,62182
352213,3522132019,Kedungdowo,62182
352213,3522132020,Kedungbondo,62182
352213,3522132021,Pilanggede,62182
352213,3522132022,Sarirejo,62182
352213,3522132023,Mulyorejo,62182
352214,3522142001,Kumpulrejo,62181
352214,3522142002,Bendo,62181
352214,3522142003,Padangmentoyo,62181
352214,3522142004,Tapelan,62181
352214,3522142005,Bangilan,62181
352214,3522142006,Sembung,62181
352214,3522142007,Tanjungharjo,62181
352214,3522142008,Wedi,62181
352214,3522142009,Plesungan,62181
352214,3522142010,Kedaton,62181
352214,3522142011,Kapas,62181
352214,3522142012,Semenpinggir,62181
352214,3522142013,Bogo,62181
352214,3522142014,Bakalan,62181
352214,3522142015,Mojodeso,62181
352214,3522142016,Sukowati,62181
352214,3522142017,Kalianyar,62181
352214,3522142018,Tikusan,62181
352214,3522142019,Ngampel,62181
352214,3522142020,Sambiroto,62181
352214,3522142021,Klampok,62181
352215,3522151001,Jetak,62114
352215,3522151004,Mojokampung,62119
352215,3522151005,Kepatihan,62111
352215,3522151006,Sumbang,62115
352215,3522151007,Klangon,62113
352215,3522151009,Ledok Kulon,62112
352215,3522151010,Ledok Wetan,62112
352215,3522151011,Kadipaten,62111
352215,3522151012,Ngrowo,62119
352215,3522151013,Karangpacar,62119
352215,3522151014,Banjarejo,62118
352215,3522152002,Pacul,62114
352215,3522152003,Sukorejo,62115
352215,3522152008,Kauman,62113
352215,3522152015,Campurejo,
352215,3522152016,Mulyoagung,62119
352215,3522152017,Kalirejo,62119
352215,3522152018,Semanding,62119
352216,3522162006,Kalitidu,62152
352216,3522162007,Sumengko,62152
352216,3522162008,Mlaten,62152
352216,3522162009,Talok,62152
352216,3522162010,Brenggolo,62152
352216,3522162011,Grebegan,62152
352216,3522162012,Wotanngare,62152
352216,3522162013,Panjunan,62152
352216,3522162014,Mayanggeneng,62152
352216,3522162015,Mayangrejo,62152
352216,3522162016,Pilangsari,62152
352216,3522162017,Mojosari,62152
352216,3522162018,Pungpungan,62152
352216,3522162019,Ngujo,62152
352216,3522162020,Leran,62152
352216,3522162021,Sukoharjo,62152
352216,3522162022,Ngringinrejo,62152
352216,3522162023,Mojo,62152
352217,3522172001,Dukohlor,62153
352217,3522172002,Kacangan,62153
352217,3522172003,Kemiri,62153
352217,3522172004,Petak,62153
352217,3522172005,Sudah,62153
352217,3522172006,Rendeng,62153
352217,3522172007,Banaran,62153
352217,3522172008,Ngujung,62153
352217,3522172009,Sumberejo,62153
352217,3522172010,Tambakromo,62153
352217,3522172011,Tinawun,62153
352217,3522172012,Kedungrejo,62153
352217,3522172013,Ketileng,62153
352217,3522172014,Malo,62153
352217,3522172015,Sukorejo,62153
352217,3522172016,Kliteh,62153
352217,3522172017,Trembes,62153
352217,3522172018,Semlaran,62153
352217,3522172019,Tanggir,62153
352217,3522172020,Tulungagung,62153
352218,3522182001,Pelem,62161
352218,3522182002,Ngrejeng,62161
352218,3522182003,Tlatah,62161
352218,3522182004,Kaliombo,62161
352218,3522182005,Tinumpuk,62161
352218,3522182006,Punggur,62161
352218,3522182007,Sedahkidul,62161
352218,3522182008,Pojok,62161
352218,3522182009,Purwosari,62161
352218,3522182010,Gapluk,62161
352218,3522182011,Kuniran,62161
352218,3522182012,Donan,62161
352219,3522192001,Tebon,62162
352219,3522192002,Prangi,62162
352219,3522192003,Purworejo,62162
352219,3522192004,Ngeper,62162
352219,3522192005,Ngasinan,62162
352219,3522192006,Cendono,62162
352219,3522192007,Sidorejo,62162
352219,3522192008,Nguken,62162
352219,3522192009,Dengok,62162
352219,3522192010,Padangan,62162
352219,3522192011,Kuncen,62162
352219,3522192012,Sonorejo,62162
352219,3522192013,Ngradin,62162
352219,3522192014,Banjarejo,62162
352219,3522192015,Kebonagung,62162
352219,3522192016,Kendung,62162
352220,3522202001,Batokan,62164
352220,3522202002,Betet,62164
352220,3522202003,Tembeling,62164
352220,3522202004,Sidomukti,62164
352220,3522202005,Besah,62164
352220,3522202006,Sambeng,62164
352220,3522202007,Ngaglik,62164
352220,3522202008,Kasiman,62164
352220,3522202009,Sekaran,62164
352220,3522202010,Tambakmerak,62164
352221,3522212001,Kedungsumber,62184
352221,3522212002,Kedungsari,62184
352221,3522212003,Papringan,62184
352221,3522212004,Soko,62184
352221,3522212005,Pandantoyo,62184
352221,3522212006,Belun,62184
352221,3522212007,Temayang,62184
352221,3522212008,Bakulan,62184
352221,3522212009,Jono,62184
352221,3522212010,Ngujung,62184
352221,3522212011,Buntalan,62184
352221,3522212012,Pancur,62184
352222,3522222001,Kalangan,62168
352222,3522222002,Ngelo,62168
352222,3522222003,Margomulyo,62168
352222,3522222004,Sumberjo,62168
352222,3522222005,Meduri,62168
352222,3522222006,Geneng,62168
352223,3522232001,Banjarsari,62155
352223,3522232002,Tulungrejo,62155
352223,3522232003,Trucuk,62155
352223,3522232004,Mori,62155
352223,3522232005,Padang,62155
352223,3522232006,Sumberejo,
352223,3522232007,Guyangan,62155
352223,3522232008,Sranak,62155
352223,3522232009,Sumbangtimun,62155
352223,3522232010,Kanten,62155
352223,3522232011,Kandangan,62155
352223,3522232012,Pagerwesi,62155
352224,3522242001,Semawot,62183
352224,3522242002,Kalicilik,62183
352224,3522242003,Sukosewu,62183
352224,3522242004,Klepek,62183
352224,3522242005,Tegalkodo,62183
352224,3522242006,Sitiaji,62183
352224,3522242007,Purwoasri,62183
352224,3522242008,Pacing,62183
352224,3522242009,Jumput,62183
352224,3522242010,Duyungan,62183
352224,3522242011,Semenkidul,62183
352224,3522242012,Sidodadi,62183
352224,3522242013,Sidorejo,62183
352224,3522242014,Sumberjokidul,62183
352225,3522252001,Kawengan,62164
352225,3522252002,Wonocolo,62164
352225,3522252003,Hargomulyo,62164
352225,3522252004,Kedewan,62164
352225,3522252005,Beji,62164
352226,3522262001,Krondonan,62172
352226,3522262002,Jari,62172
352226,3522262003,Sambongrejo,62172
352226,3522262004,Pajeng,62172
352226,3522262005,Gondang,62172
352226,3522262006,Senganten,62172
352226,3522262007,Pragelan,62172
352227,3522272001,Bobol,62167
352227,3522272002,Miyono,62167
352227,3522272003,Sekar,62167
352227,3522272004,Klino,62167
352227,3522272005,Deling,62167
352227,3522272006,Bareng,62167
352228,3522282001,Gayam,62154
352228,3522282002,Begadon,62154
352228,3522282003,Ringintunggal,62154
352228,3522282004,Mojodelik,62154
352228,3522282005,Brabowan,62154
352228,3522282006,Bonorejo,62154
352228,3522282007,Beged,62152
352228,3522282008,Katur,62152
352228,3522282009,Ngraho,62152
352228,3522282010,Sudu,62152
352228,3522282011,Cengungklung,62152
352228,3522282012,Manukan,62152
352301,3523012001,Jlodro,62363
352301,3523012002,Sokogunung,62363
352301,3523012003,Jamprong,62363
352301,3523012004,Tawaran,62363
352301,3523012005,Sidomukti,62363
352301,3523012006,Bendonglateng,62363
352301,3523012007,Sidohasri,62363
352301,3523012008,Sidorejo,62363
352301,3523012009,Sokogrenjeng,62363
352302,3523022001,Kebonharjo,62362
352302,3523022002,Wangi,62362
352302,3523022003,Ketodan,62362
352302,3523022004,Karangtengah,62362
352302,3523022005,Bader,62362
352302,3523022006,Paseyan,62362
352302,3523022007,Besowo,62362
352302,3523022008,Jombok,62362
352302,3523022009,Sadang,62362
352302,3523022010,Wotsogo,62362
352302,3523022011,Ngepon,62362
352302,3523022012,Sugihan,62362
352302,3523022013,Sidomulyo,62362
352302,3523022014,Kedungmakam,62362
352302,3523022015,Demit,62362
352302,3523022016,Jatiklabang,62362
352302,3523022017,Sekaran,62362
352302,3523022018,Dingil,62362
352303,3523032001,Klakeh,62364
352303,3523032002,Bate,62364
352303,3523032003,Sidotentrem,62364
352303,3523032004,Kedungjambangan,62364
352303,3523032005,Kablukan,62364
352303,3523032006,Sidokumpul,62364
352303,3523032007,Bangilan,62364
352303,3523032008,Sidodadi,62364
352303,3523032009,Kumpulrejo,62364
352303,3523032010,Banjarworo,62364
352303,3523032011,Ngrojo,62364
352303,3523032012,Weden,62364
352303,3523032013,Kedungharjo,62364
352303,3523032014,Kedungmulyo,62364
352304,3523042001,Tlogoagung,62354
352304,3523042002,Ngujuran,62354
352304,3523042003,Latsari,62354
352304,3523042004,Sukolilo,62354
352304,3523042005,Tenggerkulon,62354
352304,3523042006,Bulujowo,62354
352304,3523042007,Siding,62354
352304,3523042008,Tergambang,62354
352304,3523042009,Bulumeduro,62354
352304,3523042010,Banjarjo,62354
352304,3523042011,Boncong,62354
352304,3523042012,Jatisari,62354
352304,3523042013,Sumberan,62354
352304,3523042014,Kayen,62354
352304,3523042015,Bogorejo,62354
352304,3523042016,Sembungin,62354
352304,3523042017,Karangrejo,62354
352304,3523042018,Sukoharjo,62354
352304,3523042019,Pugoh,62354
352304,3523042020,Bancar,62354
352304,3523042021,Ngampelrejo,62354
352304,3523042022,Sidomulyo,62354
352304,3523042023,Margosuko,62354
352304,3523042024,Cingklung,62354
352305,3523052001,Medalem,62365
352305,3523052002,Jatisari,62365
352305,3523052003,Kaligede,62365
352305,3523052004,Banyuurip,62365
352305,3523052005,Leran,62365
352305,3523052006,Wonosari,62365
352305,3523052007,Sendang,62365
352305,3523052008,Wanglukulon,62365
352305,3523052009,Wangluwetan,62365
352305,3523052010,Sidoharjo,62365
352305,3523052011,Rayung,62365
352305,3523052012,Katerban,62365
352306,3523062001,Dikir,62353
352306,3523062002,Ngulahan,62353
352306,3523062003,Plajan,62353
352306,3523062004,Mander,62353
352306,3523062005,Belikanget,62353
352306,3523062006,Cokrowati,62353
352306,3523062007,Pulogede,62353
352306,3523062008,Gadon,62353
352306,3523062009,Sotang,62353
352306,3523062010,Pabeyan,62353
352306,3523062011,Klutuk,62353
352306,3523062012,Tambakboyo,62353
352306,3523062013,Dasin,62353
352306,3523062014,Kenanti,62353
352306,3523062015,Sawir,62353
352306,3523062016,Sobontoro,62353
352306,3523062017,Merkawang,62353
352306,3523062018,Glondonggede,62353
352307,3523072001,Lajo Kidul,62361
352307,3523072002,Lajo Lor,62361
352307,3523072003,Tanggir,62361
352307,3523072004,Tanjungrejo,62361
352307,3523072005,Binangun,62361
352307,3523072006,Mergosari,62361
352307,3523072007,Mulyoagung,62361
352307,3523072008,Tunggulrejo,62361
352307,3523072009,Tingkis,62361
352307,3523072010,Mulyorejo,62361
352307,3523072011,Saringembat,62361
352307,3523072012,Kedungjambe,62361
352308,3523082001,Gemulung,62356
352308,3523082002,Sidonganti,62356
352308,3523082003,Trantang,62356
352308,3523082004,Wolutengah,62356
352308,3523082005,Tenggerwetan,62356
352308,3523082006,Gaji,62356
352308,3523082007,Hargoretno,62356
352308,3523082008,Margorejo,62356
352308,3523082009,Kedungrejo,62356
352308,3523082010,Jarorejo,62356
352308,3523082011,Mliwang,62356
352308,3523082012,Kasiman,62356
352308,3523082013,Margomulyo,62356
352308,3523082014,Temayang,62356
352308,3523082015,Sumberarum,62356
352308,3523082016,Karanglo,62356
352308,3523082017,Padasan,62356
352309,3523092001,Sembung,62366
352309,3523092002,Kemlaten,62366
352309,3523092003,Sukorejo,62366
352309,3523092004,Ngawun,62366
352309,3523092005,Mergoasri,62366
352309,3523092006,Kumpulrejo,62366
352309,3523092007,Parangbatu,62366
352309,3523092008,Wukirharjo,62366
352309,3523092009,Cengkong,62366
352309,3523092010,Brangkal,62366
352309,3523092011,Margorejo,62366
352309,3523092012,Dagangan,62366
352309,3523092013,Suciharjo,62366
352309,3523092014,Pacing,62366
352309,3523092015,Selogabus,62366
352309,3523092016,Sugihwaras,62366
352309,3523092017,Sendangrejo,62366
352309,3523092018,Mojomalang,62366
352310,3523102001,Guwoterus,62357
352310,3523102002,Nguluhan,62357
352310,3523102003,Tanggulangin,62357
352310,3523102004,Manjung,62357
352310,3523102005,Talangkembar,62357
352310,3523102006,Montongsekar,62357
352310,3523102007,Pakel,62357
352310,3523102008,Sumurgung,62357
352310,3523102009,Bringin,62357
352310,3523102010,Pucangan,62357
352310,3523102011,Maindu,62357
352310,3523102012,Jetak,62357
352310,3523102013,Talun,62357
