relative_path,size_bytes,sha256,extension,source_pack,coverage_level,coverage_status
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_M03_V1.2_ORIGINAL/13_M03_MEDIA_THUMBNAIL_DERIVATIVE_CONTRACT_FULL_v1.2.md,1664,ef6b046ac3c6896be9860f034832cc455a1efd8ab53e959acc9c9edd033cbfbe,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_M03_V1.2_ORIGINAL/14_M03_DISTRICT_REFRESH_POSITIONING_CONTRACT_FULL_v1.2.md,1518,47f7549ff7d6a0c8149336f9ea8636d86100dde5888a9b2417b07ca9b8300e2f,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_M03_V1.2_ORIGINAL/15_M03_QA_COMPLETION_CONTROLLED_v1.2.md,1396,e0a2c95114e9773552a013e3b535818667409bf4791a2946ae8cbf1d86d53f38,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_M03_V1.2_ORIGINAL/16_WF03_MASTER_PROGRESS_M01-M15_v1.6_M03_COMPLETE.xlsx,29257,26cbed8af28587ba51e3fb01942c52ae502998596fa6cf39ceac1587d773b347,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_M03_V1.2_ORIGINAL/MANIFEST_v1.2.md,889,4dd81fc1d0e9c94ea2f18988069d42a5b5e79253fc33335421231b799d5f3e8b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_M03_V1.2_ORIGINAL/README_CONTROLLED_OUTPUT_v1.2.md,1198,716f12d89786ffaf61a6d2d5f29ad4fd8156b85d4c75c47b3a327d03d673cf4a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/00_M03_QUESTION_INVENTORY_RESOLUTION_REPORT_v1.0.md,2543,cacde59e135baa32ccbb8013b13272d47ab374ca481fe67e685b544e3accc9a6,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/00_M03_REBUILD_CONTROL_REPORT_v1.2.md,4607,f02ca75459fdf42ebfe5ce9af63f33e2ed038587a21aa41f7ac5583bebf7c4bb,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/01_M03_QUESTION_INVENTORY_RESOLVED_v1.0.csv,12262,d55245642ba7edbc425af1c55b83ce3de712b49ad77c579c0d1361bde55d4d4d,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/01_M03_QUESTION_INVENTORY_RESOLVED_v1.0.xlsx,10960,10acb3cdc93a7a2dcf62228c000bc9b1f88e1a2c838f794ce8add5fe640bec82,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/02_M03_PERMISSION_MATRIX_RESOLVED_v1.0.xlsx,8231,5f4bdff6411198fb2a35bf88bc16d15f726bf0aafd3f4a4c0cfd271abaf35ee9,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/03_M03_PERMISSION_MATRIX_FULL_v1.2.csv,3290,e990ded819f7ad539ce9f1daab3d00ec13a5296183300b9e7ba64232a7e93f34,.csv,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/04_M03_SEMANTIC_LIFECYCLE_AUTHORITY_RESOLVED_v1.0.md,3834,7c6ab09ad4495bc656b7e3bc5799f3bef4894ad0e5331bcead49a4833ea7ae20,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/05_M03_CROSS_ARTIFACT_RECONCILIATION_FULL_v1.2.md,2047,97b5a1d742b8c19104464fa4b7ad31dac3de83693e1a1bb3d989f07c891ef660,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/06_M03_API_CONTRACT_FULL_v1.2.md,1992,7b89a05f96fea587c1390dce4a7276986e04ba5f8b2833ef2a020f037a104812,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/08_M03_SCHEMA_ERD_RECONCILIATION_FULL_v1.0.sql,1013,846555669f649b6e9eb2aae9134aded8d09d0992873632d09929b406cf54cd9a,.sql,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/08_M03_SCHEMA_ERD_RECONCILIATION_FULL_v1.2.sql,662,3e1265850c556d0a5be379968439e3d84654619e23479b7599d4ff89d4c34c0e,.sql,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/09_M03_SEARCH_CONTRACT_RESOLVED_v1.0.md,1665,6b015b4ec40f4af741b8ef372c12cf5c38997ad279630df9c5a28bfd59a135bd,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/10_M03_UI_UX_USER_FLOW_FULL_v1.2.md,1632,09639adb4f8e01e6ddaa109a17e66a00f9ce0f2fc9e715609f271255c369f610,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/11_M03_PHYSICAL_RUNTIME_STATUS_FULL_v1.2.md,1346,f04d585eb56bbac7b4ae96ff13367809aeff4ed2a3b703a208676d73cb72666d,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/13_M03_MEDIA_THUMBNAIL_DERIVATIVE_CONTRACT_FULL_v1.2.md,1664,ef6b046ac3c6896be9860f034832cc455a1efd8ab53e959acc9c9edd033cbfbe,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/14_M03_DISTRICT_REFRESH_POSITIONING_CONTRACT_FULL_v1.2.md,1518,47f7549ff7d6a0c8149336f9ea8636d86100dde5888a9b2417b07ca9b8300e2f,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/15_M03_QA_COMPLETION_CONTROLLED_v1.2.md,1396,e0a2c95114e9773552a013e3b535818667409bf4791a2946ae8cbf1d86d53f38,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/16_WF03_MASTER_PROGRESS_M01-M15_v1.7_M03_QIR_COMPLETE.xlsx,29256,bdbaf8f992d9887a4d57b4570436cf21f16605f109c8e60aa45959e0433412c4,.xlsx,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/MANIFEST_M03_QIR_v1.0.md,965,1fa2b9efd20dee21f6abd546c4e5989d5db875f78972d68ddff42fb7f88e82a4,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/MANIFEST_v1.2.md,889,4dd81fc1d0e9c94ea2f18988069d42a5b5e79253fc33335421231b799d5f3e8b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M03_FULL_REBUILD_v1.3_QIR_INTEGRATED_CONTROLLED_EXTRACTED/_PROVENANCE_QIR_V1.0_SOURCE/README_CONTROLLED_OUTPUT_v1.2.md,1198,716f12d89786ffaf61a6d2d5f29ad4fd8156b85d4c75c47b3a327d03d673cf4a,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED.zip,61863,dc8f015d4ae1d025434199d6cce5b7137e0d1d5fb1616e0e6ba78898237eed33,.zip,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/01_M04_INVENTORY_FULL_DEEP_SCAN_v1.1.md,1740,8ae0566307ca191843a6948e5e74760728c470a864c125d80775efca08df3737,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/02_M04_QUESTION_INVENTORY_v1.1.md,6933,8e8470313c99218db779b805357171f05a8cf7c82f56a2f51e660965b136c26d,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/03_M04_SEMANTIC_REVIEW_v1.1.md,1074,860793749484e8cb1066dcf20a6d4dae04cccd1fe7abb6de990d65b3c125600c,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/04_M04_LIFECYCLE_REVIEW_v1.1.md,928,969617c8ac8fdd05a4ed6dfdbcaa91172dc8be201786c516e9b7e78159f34740,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/05_M04_CROSS_ARTIFACT_IMPACT_REVIEW_v1.1.md,1305,c08eb8fbea8588e1fa67becbf442a93a489151b7031a5c61f213a6be4ec30915,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/06_M04_PERMISSION_ROLE_REVIEW_v1.1.md,818,599532c3458490100c97ffa72643bc31c37137608003fcb09b7e543df4ab1bcf,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/07_M04_PHYSICAL_RUNTIME_STATUS_REVIEW_v1.1.md,961,220476d037b81574d2ee5c015b7c12aab2cfb8bd5c73e22c4d09aaaf02d10f75,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/08_M04_CROSS_MODULE_RECONCILIATION_v1.1.md,917,169fa772f0ce2bb9aa4f79380e9a79d2210672287091731a1a4d12bfe22afcf2,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/09_M04_QA_FULL_v1.1.md,804,e7727f36be4b48eaecc32c934dff16bc7c1f6cfb5767e82faad4ac20e1ed4474,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/10_M04_INTEGRATION_READINESS_v1.1.md,464,0ed4573de1da916dd2d17d2a5cfaf4a945f2fcc4c81fc16349bedde44b3d5794,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/11_M04_PROVENANCE_v1.1.md,514,edcd6987f1759db3f6e2c83cc7d01aebc4a00cce98d85441e16ebece9ef75860,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/12_MANIFEST_M04_v1.1.md,1202,8d721fc47a4b6e1377d201e297c8fc6d33aade41f70c122920e111fb79009b0b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/13_M04_V1.1_SECOND_DEEP_SCAN_FULL_REVALIDATION.md,1353,691a7cff6a81cbe322013a697f53d61eb3484a0da5be85c7cda66b2c5df6dfe2,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/00_M04_FULL_REBUILD_v1.0_CONTROLLED.md,1405,6971bd96022bfb3a93e2754957c8e72fc71d54c023512cf44f4d8a838343f6a5,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/01_M04_INVENTORY_FULL_DEEP_SCAN_v1.0.md,158082,28836a415fae0e00e781e82db8cd690e7e8da4b5561c6425f8aa2d4d3fdffc83,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/02_M04_QUESTION_INVENTORY_v1.0.md,62524,550488747465f310485e1ed719e046c89ad63f10f79463ccb66bcffa80a7a42b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/03_M04_SEMANTIC_REVIEW_v1.0.md,41924,d704cb4fcf9521c71cdaff22baa77af705cec2c30bbc2e28e466653fbfe634e1,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/04_M04_LIFECYCLE_REVIEW_v1.0.md,45043,dedfd92c70ada409e6249dfb1bcdfd9108499fbfd1883503cdba9821e37cc0f1,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/05_M04_CROSS_ARTIFACT_IMPACT_REVIEW_v1.0.md,50778,8da6da3d52a5bbe1159b81a686a2e0ec1a81cf2ff36f3cdf1819a202b8ea7613,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/06_M04_PERMISSION_ROLE_REVIEW_v1.0.md,39996,83d3a49adabbb066c90ccaf6897e4a2009a9dc5d6db47fdee41c7039381b3977,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/07_M04_PHYSICAL_RUNTIME_STATUS_REVIEW_v1.0.md,50770,535b87eb40c582fdc0cc13c4b38450dc45bfc974076bc3124195f2c6f740dfbe,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/08_M04_CROSS_MODULE_RECONCILIATION_v1.0.md,45211,fc9faa615418c89eea0178007be14f2f9fdc054dc5e7d6f1dc8847f809f2a514,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/09_M04_QA_FULL_v1.0.md,626,48b6b16e6b3b325c9a1db0fe77a6b7f8dfd22bca1007f45c9a4d31d1faa33a8b,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/10_PROVENANCE.md,435,934ef956a0faef665143156e1f56df1c60394d0fd334bbc92dcb62db32f61d23,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
RUMAHAGEN_WF03_M06_FULL_REBUILD_CONTROLLED_v1.5_FULL_VERSION_EXTRACTED/source_extracts/RECON/RUMAHAGEN_WF03_M04_FULL_REBUILD_v1.1_CORE_EVIDENCE_INTEGRATED_CONTROLLED_EXTRACTED/99_PROVENANCE_SOURCE_V1.0/11_MANIFEST.md,457,d8414d0c89c13cc46c863a3eea742b8ca42f6e36ae6292adf7d1e18929cc16b3,.md,recon,RECURSIVE_ARTIFACT_INVENTORY,INVENTORIED
