repo_relative_path,size_bytes,sha256
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_LOGICAL_TO_PHYSICAL_MAPPING_MATRIX_RERUN_v2.2.csv,18914,0112a2cb5fdb54dcd83fda92901b68b99f4a503cf9abeae02d116a69e12d0ce2
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_OUTPUT_MANIFEST_RERUN_v2.2.md,1231,3f234c3d8614b1b387c59285178afbac55c8808aeafbeea524994140504ed190
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_RELATIONSHIP_RECONCILIATION_MATRIX_RERUN_v2.2.csv,34443,edfec1c3e4e193ac06fc2ce4b6a30e62e703936a348638bf45fa630bcc14de5f
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_SOURCE_AUTHORITY_PROVENANCE_MATRIX_RERUN_v2.2.csv,1170,0f066c6d9a9eeb8c92c9e004c3d81dd6f359b81164b555cd47fa1d9bac88d763
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_SOURCE_HASH_MANIFEST_RERUN_v2.1_LEGACY_PRESERVED.csv,705,aa07487972ce653d622248d77c58c545e55c50e1b60894b82a367414d536a226
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_SOURCE_HASH_MANIFEST_RERUN_v2.2.csv,1369,a159285618312d88d24e7340817a00aaaaaa1641b3a9d1f70625bdf814c1084d
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-B_FULL_VERSION_RERUN_v2.2/STEP10-B_VALIDATION_GATE_MATRIX_RERUN_v2.2.csv,2276,54d55b25967d0c70bbf20ec1d91888687334781b218003479d08d7e7cc95b920
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_CHAIN_SOURCE_AUTHORITY_MANIFEST_RERUN-02.csv,653,9e6cd3cd159f7b16361316c22d1a288b598763462cb94d29449ae655af198c6d
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_DATABASE_DICTIONARY_RECONCILIATION_GATE_RERUN_v1.1.md,8621,e56869b8ac5106367770c4329603dfc9d9278c0d4c2ed86fe584ec4b12513c70
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_ENTITY_FIELD_COVERAGE_RECONCILIATION_RERUN_v1.1.csv,9416,878a71c80befc2b644d0592dbafa68ec10ac14eedabff914e7d7dd883f2525ea
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_EXCEPTION_CONFLICT_REGISTER_RERUN_v1.1.csv,2471,3eb28f3f31bf602eaa64f8998cf314e341d3103c7ef0a2d1c422a628f0366db8
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_FULL_ATTRIBUTE_RECONCILIATION_RERUN_v1.1.csv,335111,24cddd21122efc1513714860845a936f61330d4bb5a92c314db72d32977c8871
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_LIFECYCLE_HISTORICAL_PROVENANCE_AUDIT_RERUN_v1.1.csv,159532,0476f5e180941a603f6ae7c5642595a92efa7277aa3df51fb59ffa8e2d973261
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_OUTPUT_MANIFEST_RERUN_v1.1.md,1722,8409ec5d763c2b7d073dcbbfe5ded32e4479d11ac2c06a6fa64ff5b74023d4b8
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_RELATIONSHIP_REFERENCE_CONSISTENCY_RECONCILIATION_RERUN_v1.1.csv,59981,8a4aee84b5b7aaceb9df4b475f173670ddd2fd5141a75c81befd1fa7d43fc5c4
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_SOURCE_AUTHORITY_PROVENANCE_MATRIX_RERUN_v1.1.csv,1554,d8962b12d63e73e4dbbbe31e1b92fcebe8dc5771c5ddc95c435d953a9ff4bbff
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_SOURCE_HASH_MANIFEST_RERUN_v1.0_LEGACY_PRESERVED.csv,1384,9e5df9107bd488ad6518765938d3a9e0909937cb041f9643932482a9f3071e9b
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_SOURCE_HASH_MANIFEST_RERUN_v1.1.csv,1376,cd62a7d7ae83ef6620cd25467bff50820586f417dbdd6631d42f47252a863d1c
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-C_RERUN_v1.1_FULL_VERSION/STEP10-C_VALIDATION_GATE_MATRIX_RERUN_v1.1.csv,1876,ee651665abcf34eefc0a6dea2deb71c5d7e877c7e0dbba3baa6a8aeb9a03b341
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_ATTRIBUTE_TO_PHYSICAL_COLUMN_RECONCILIATION.csv,200690,7092ec72899a3f77c46f8baa3c7bd47e1d60da0c2e8ff785a0753abac33e2ea0
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_CHAIN_SOURCE_AUTHORITY_MANIFEST_RERUN-02.csv,752,45c649959e0c17421c04749e37fc2526f07dfadbd7a98782bfdd2761b9b54806
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_CONTROLLED_PHYSICAL_DELTA_REGISTER.csv,3633,8868afdbbdbe68d217921b008f349d44f941194b4416ca26e4c2dbb8c157d580
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_DATABASE_SCHEMA_SYNCHRONIZATION_RERUN_v1.2.md,4800,ec2cb1f28944be91ba857a4f7b939d9bf1ce0f08893e0c74c13fc6f9212f1036
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_DEEP_SCAN_INVENTORY.csv,1537,1b3e3631c3f4feee64bf4801ec57e2671b9e53ddd536101adf35ae1a841d4090
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_ENTITY_TO_PHYSICAL_TABLE_RECONCILIATION.csv,12059,d73af5c9eb46c9cadb3d424cc3ad67417e398669a1c5d48ced548cdb49ccb2da
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_MIGRATION_RESIDUAL_REGISTER.csv,996,b93fdc98f46ef8e38e6e9d95f39ea5f3d0137d91aef12a98fdcd84494130a47c
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_OUTPUT_MANIFEST.md,939,1a559f33790c09ba392e7d692afe7f1abb867f08338bd2e73673f42e75fc8c74
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_OUTPUT_SHA256_MANIFEST.csv,1619,2377630badff19c04e6cb276b719e9c2caf88071f62baa0045445d7cdfc92ddb
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_PHYSICAL_CONSTRAINT_INDEX_RECONCILIATION.csv,5085,ea4bebaeb0b892f116964a2e756a23dbd9365048ea418eaffb4d74e9271d29bb
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_RELATIONSHIP_FK_RECONCILIATION.csv,31503,5a0df882b98c6f3edb59a7f289fb3563f5a4b7d5c3e03945ed0a18b1dd3c3b91
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_RLS_PHYSICAL_DEPENDENCY_REGISTER.csv,4886,bf0cccfd9dd7ce306f73c246f0a9d90ba95bc9dcf1234d6027659072f1b57872
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_SCHEMA_REFERENCE_DOCUMENT_DRIFT.csv,671,66faa6dc2862740e6e115d5acc68bcd8f6a23a7c893792a093e60df6aebf505b
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_SOURCE_HASH_MANIFEST.csv,1935,4c81533f661778b5f8cd550daeae6e567b56e9e06c90b0dfb9f390fbe1ad27a8
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_SOURCE_HASH_MANIFEST_LEGACY_PRESERVED.csv,256,fea3132a155f8dc39421e269ee77c2e978fca9022c5849406d9daba74509db36
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_UPSTREAM_REENTRY_REGISTER.csv,600,2033af9d8b6c294610cebb17f97e35ccc5322777b5386c9e8e8264a19335d561
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10-D_RERUN-02_v1.2_FULL_VERSION/STEP10-D_VALIDATION_GATE_MATRIX.csv,1438,54fefc02035a79cc1e3c62cf49ff2dbc084100ec9063855f99761e51f48993b6
docs/core/current/03-data/STEP-10-ABCD-ERD-DICTIONARY-SCHEMA/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION/STEP10_CHAIN_SHA256_MANIFEST.csv,8757,4a97d83592fdc8014b34dafc7caada41bb563e7e72e0bdb72aa384e5ff05a556
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/CORRECTION/STEP10-E_RERUN-04_FINAL_CORRECTION_REGISTER.csv,2321,8142e9f66ee42dbd46dd7e86d281499077d73f15782be61a48812ca5221d3215
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/CORRECTION/STEP10-E_RERUN-04_MACHINE_VERIFICATION.json,2049,07de5400a7bfc26210630cc15526f401a943a733a8ee1bad358d641d6f29d714
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/EVIDENCE/STEP10-A1_A2_B_C_D_CHAIN_RERUN-02_FULL_VERSION.zip,173343,bab0021387905c8b5bb0b417fcce3f27808b2975391bd8f5bb4ba332e4401043
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/MANIFEST/STEP10-E_RERUN-04_EVIDENCE_MANIFEST_SHA256.csv,152,caab33aa6460d6734ec271ec7f35b5596e08dac56756e1317d2cf5d597db8396
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/MANIFEST/STEP10-E_RERUN-04_SOURCE_INPUT_MANIFEST.json,1137,5ecfea232ae6e11f93af1e465fa81cabc0d81d4819214d4072b9f92e2abc7cf1
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/README.md,304,fd007382521dde4656651e96ada09c074594a20af8cfdca68ab6e0bb8fe8a0ac
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/STEP10-E_RERUN-04_DOWNSTREAM_HANDOFF_TO_STEP11.csv,2270,7c6ced317c1fe1e617e46b209633e56257ed8af74c1e02f978467f578af5826f
docs/core/current/03-data/STEP-10-E-SYNCHRONIZATION/STEP10-E_RERUN-04_FINAL_DATA_LAYER_GATE_v1.0.md,4820,f1853454fbb11da3efdff403b9e31f7203d44d10fd7cb4ae9034261d871c72dd
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-00_INPUT_DEEP_SCAN_CURRENTNESS_AUTHORITY_GATE_RERUN-01_v1.0(1).docx,39563,87360e9a453debd64a0bc5030379296c27d4a0688dff685be22ad05799c6e3b4
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-A_EXISTING_API_BASELINE_PRESERVATION_ENDPOINT_INVENTORY_v1.3_FULL_REBUILD_CORRECTED.docx,56917,545c3de8c857dc67a4b3048f7c75da3622ee98cb0592b070415b6391c8ed99c4
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip,52833,e57aea642c9274b6fcdeee91dd975422e519e938a070cb9ea8a58c1bf1d4eead
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B1_IDENTITY_AUTH_PROFILE_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,47267,e73e84330119675c3586e9923e4aa7f913d0c6ab1858b84fa2baf252421c7911
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B2_LISTING_SEARCH_LEAD_REFRESH_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,49740,7e4c4ba47b2f1e957410285a7e57a47713968111ce84b931ae94244779fa32e3
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B3_DEVELOPER_PROJECT_MEDIA_CLAIM_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,51490,84fa3111a5bd3dc4aac3da76ddd59f3380c4a6cacb9c6ac6528623c3c511ebbd
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B4_LEARNING_CATALOG_ACTIVITY_LEARNING_ECONOMY_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,52226,784964b4048b2c860cfe0c874d1824ad3d2f83ed81bf89f66fb310ebbc920303
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B5_LEARNING_SESSION_ENROLLMENT_PROVIDER_EVIDENCE_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,50087,d6e143294c1a62f70a667d1b50d19ac385aada8cd77c80dc93d0dc1afb3427fc
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B6_ORGANIZATION_MEMBERSHIP_INVITATION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.md,34839,61e39750c675e0e3f785b44d5c25c504be4b8b44ebf516ee05ba3b4a13ca64b0
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B7_COMMERCIAL_PAYMENT_ENTITLEMENT_QUOTA_RECONCILIATION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.md,35280,2b209c09e41b05417c9e7a4fca5bd30892d04f6d5eb9f54ced0edcc3daa2d018
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip,56840,a85ff3fb8e95a6c8440ee9e01f9247b3471b776c36ecc94d1764a6bb60f99e30
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip,50827,d5a7097346abf932c01da70a1c79c2a312611525575d75b9be5f090175949566
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip,46452,c085ec340e45c231c87f1159ffca780e165cf755cdbf8cb5c88c9ab6a4855fed
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip,64866,1900a9ef1750002de8eca9e83d54a55e6d3e9a61666bce71b1d2a66c83356ab3
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-E_WEBHOOK_IDEMPOTENCY_CONCURRENCY_FULL_VERSION_PACKAGE_v1.2_FINAL_REBUILT (2).zip,122092,451c31a9c625289d07d8c86a19b1cf28d68c6fd4e3124d2c339489acad23b180
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-F_v1.1_FULL_VERSION_GOVERNANCE_CORRECTED_DEEP_SCAN.zip,47315,026a3d2dc73cfd50461b0645e9908addad7ae988bea61f4432211a440669a6e1
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-G_v1.2_FULL_VERSION_CORE_SYNC_REVALIDATED_DEEP_SCAN.zip,50597,54c84250035d65cd0f9f86bb82ced2d3d63cde519c44deaacd994f67553e40ef
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-H_v1.1_FINAL_API_GATE_STEP12_HANDOFF_CORE_REVALIDATED.zip,50409,550532a30dd8abbf0157df6c61d64b79c49e760c374d68a5174ee2b09bdf703f
docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11_A_TO_F_FULL_CORE_UPDATE_REBUILD_v2.0_FINAL_FULL_VERSION.zip,19376,823e5981c1cc06fff6fcf7de2c581f008ec7a9eccde1f23538ddbeabf21d62a1
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-00_FULL_VERSION_PACKAGE_v1.1_CORRECTED.zip,61009,4c9a14913439f48eb8b36d2f7efd21894d3b367363a1984d827ff60bd75f7fe6
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-01_ROLE_ROLE_PERMISSION_SYNCHRONIZATION_FULL_VERSION_v1.1_CORRECTED.zip,53625,981ca274c6fbc38be5b742b6cc6e906b58e617d778656c8432937690922cff2e
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-B_PERMISSION_PRESET_SYNCHRONIZATION_FULL_VERSION_v1.1_CORRECTED.zip,52310,2f932ca6443ab7814d75cbe132d99898580dad5f24474547431ad3dcb5f6bb23
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-C_CAPABILITY_SCOPE_CONDITION_OWNERSHIP_ORGANIZATION_FULL_VERSION_v1.1_CORRECTED.zip,65092,8f79f4e805657beee4f9dd9904c1445fd77e8efbb439fc6234bf7ecfdd07233d
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-D_PHYSICAL_AUTHORIZATION_RLS_MAPPING_ENFORCEMENT_FULL_VERSION_v1.1_CORRECTED.zip,72672,e697573849b01f936ab454edcce5574a722158274a8fad5a4103161e9ce70c54
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-E_CROSS_MODULE_AUTHORIZATION_RECONCILIATION_FULL_VERSION_v1.1_CORRECTED.zip,54632,c96332bf3d1bb821cb3555a84ed07c9a79781b2db3306f937b1444cfe973455e
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-F_API_DATA_FLOW_AUTHORIZATION_TRACEABILITY_FULL_VERSION_v1.1_CORRECTED.zip,76997,ccfc70b2137ac930f39a668df0ef7fd26a6ecbc037035d59ac42a8a932df69e4
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-G_PHYSICAL_RLS_RUNTIME_RESIDUAL_GATE_FULL_VERSION_v1.4_FULL_REBUILD.zip,71687,4ed94f224d9a0d1bc857cee8618cefdab775bc21176609d4946c8933f2ef55fe
docs/core/current/05-authorization/STEP-12-RBAC-PERMISSION-RLS-SYNCHRONIZATION/STEP12-H_FINAL_RBAC_RLS_GATE_STEP13_HANDOFF_FULL_VERSION_v1.1_FULL_REBUILD.zip,12552,363887d5faf7f81ad1b4a8d6a88d829f2b75ab0489d7acdfa306e72faca220f4
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-00_INPUT_DEEP_SCAN_CURRENTNESS_AUTHORITY_GATE_FULL_v1.1_CORRECTED_REBUILT_20260906.md,31396,39702521d7e6ad0838a75a4cd8fe36201152ff57199e59668f4e486945e04b2e
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-A_SUCCESSOR_INTEGRATED_PRD_FULL_REBUILD_PACKAGE_v3.7.zip,21741,cc6b8e88c26d3e8faf399232a886721a3fd394e7649773524e2b7f04283e282a
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-B_SUCCESSOR_INTEGRATED_FUNCTIONAL_SPECIFICATION_FULL_v2.3.md,94840,85d17bd2e4736771593403cf67fe4bbf55446cfd6bf6b1cf87a7ebdbd47a96a1
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-C_SUCCESSOR_INTEGRATED_USER_FLOW_FULL_REBUILD_PACKAGE_v1.1.zip,24221,5d7a60bc4c6ef52e831dcdf7d2b895d8ba01ba042f73b7a399b2a13f2cfc6b1d
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-D_SUCCESSOR_INTEGRATED_TECHNICAL_SPECIFICATION_FULL_REBUILD_PACKAGE_v1.3.zip,34972,b8af21270ca0d0266cda96beadc267949e3c3766e363ce129ec0456c10769750
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-E_SUCCESSOR_INTEGRATED_UI_UX_SPECIFICATION_FULL_REBUILD_PACKAGE_v3.1.zip,26657,15603376a4a4eb534df798881e42fae7351fcfc3aae7018d4f778e57196bddd6
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-F_SUCCESSOR_INTEGRATED_SEO_ANALYTICS_FULL_REBUILD_PACKAGE_v1.1.zip,23382,9ed959cf474db0a637e59c7b4e67c89300ff7aa9105a67e7e74a8be010bce132
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-G_SUCCESSOR_INTEGRATED_SYSTEM_RECONCILIATION_FULL_REBUILD_PACKAGE_v1.1_EXPORT.zip,17339,e0bf89404b04d0c67362ff26f7a80e35b613d3746b981baef976b74beb3b34d3
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-H_SUCCESSOR_INTEGRATED_CORE_PRESERVATION_SUCCESSOR_TRACEABILITY_FULL_REBUILD_PACKAGE_v1.1.zip,27313,eb1d0c1644da625e104e88fc6e638c1261404f269f808261dcfc98236220a53a
docs/core/current/06-product/STEP-13-SUCCESSOR-SPECIFICATIONS/STEP13-I_FINAL_STEP13_GATE_STEP14_HANDOFF_FULL_REBUILD_PACKAGE_v1.1.zip,28957,92664a0f7bd2436c4a9c6030f27241f88b6ba548793455a440fb0560ddf5e1f2
docs/core/current/07-reconciliation/STEP-14-FULL-CROSS-DOCUMENT-RECONCILIATION/README_STEP14_FULL_REBUILD_v1.1.md,834,eaffb173940277c0b79cd43279db889cdfbb820946c9aef9238806056b66d88b
docs/core/current/07-reconciliation/STEP-14-FULL-CROSS-DOCUMENT-RECONCILIATION/RUMAHAGEN_GOVERNANCE_CHECKLIST_v2.3_STEP14_COMPLETE_FULL_REBUILD.md,5351,9aef561972e5526ffab73cac11d6882bd989ec17f7ecafdbe50d6ad62e2a664b
