step04_sync_id,module,finding_id,step04_classification,step05_global_status,resolution_impact,verification_note,core_artifact_id,core_section_heading
STEP04-0149,M05,M05-CI-002,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0150,M05,M05-CI-003,ADD-NEW,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0151,M05,M05-CI-004,ADD-NEW,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0152,M05,M05-CI-005,ADD-NEW,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0153,M05,M05-CI-006,ADD-NEW,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0154,M05,M05-CI-007,ADD-NEW,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0155,M05,M05-CI-008,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0156,M05,M05-CI-009,ADD-NEW,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0157,M05,M05-CI-010,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0158,M11,M11-CI-001,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0159,M11,M11-CI-002,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0160,M11,M11-CI-003,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0161,M11,M11-CI-004,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0162,M11,M11-CI-005,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0163,M11,M11-CI-006,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0164,M11,M11-CI-007,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0165,M11,M11-CI-008,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0166,M11,M11-CI-009,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0167,M11,M11-CI-010,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0168,M12,M12-CI-001,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0169,M12,M12-CI-002,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0170,M12,M12-CI-003,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0171,M12,M12-CI-004,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0172,M12,M12-CI-005,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0173,M12,M12-CI-006,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0174,M12,M12-CI-007,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0175,M12,M12-CI-008,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0176,M12,M12-CI-009,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0177,M12,M12-CI-010,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0178,M13,M13-CI-001,RECONCILE,RESOLVED_RECONCILE,APPLIED_EXACT_SCOPE_ONLY,One of the 7 STEP04 RECONCILE findings; resolution verified against locked authority and exact Core evidence anchors.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0179,M13,M13-CI-002,RECONCILE,RESOLVED_RECONCILE,APPLIED_EXACT_SCOPE_ONLY,One of the 7 STEP04 RECONCILE findings; resolution verified against locked authority and exact Core evidence anchors.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0180,M13,M13-CI-003,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0181,M13,M13-CI-004,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0182,M14,M14-CI-001,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0183,M14,M14-CI-002,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0184,M14,M14-CI-003,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0185,M14,M14-CI-004,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0186,M14,M14-CI-005,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0187,M14,M14-CI-006,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0188,M14,M14-CI-007,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0189,M14,M14-CI-008,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0190,M14,M14-CI-009,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0191,M14,M14-CI-010,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0192,M14,M14-CI-011,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0193,M14,M14-CI-012,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0194,M14,M14-CI-013,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0195,M14,M14-CI-014,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0196,M14,M14-CI-015,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0197,M14,M14-CI-016,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0198,M14,M14-CI-017,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0199,M14,M14-CI-018,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0200,M14,M14-CI-019,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0201,M14,M14-CI-020,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0202,M15,M15-IA-01,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0203,M15,M15-IA-02,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0204,M15,M15-IA-03,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0205,M15,M15-IA-04,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0206,M15,M15-IA-05,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0207,M15,M15-IA-06,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0208,M15,M15-IA-07,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0209,M15,M15-IA-08,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0210,M15,M15-IA-09,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0211,M15,M15-IA-10,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0212,M15,M15-IA-11,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0213,M15,M15-IA-12,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0214,M15,M15-IA-13,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0215,M15,M15-IA-14,PRESERVE,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0216,M15,M15-IA-15,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0217,M15,M15-IA-16,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0218,M15,M15-IA-17,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0219,M15,M15-IA-18,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0220,M15,M15-IA-19,AUGMENT,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0221,M15,M15-IA-20,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0222,M15,M15-IA-21,CONTROLLED,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
STEP04-0223,M15,M15-IA-22,NO-PROPAGATION,UNAFFECTED_PRESERVE,NO_STEP05_SEMANTIC_CHANGE,STEP05 resolution scope does not target this finding; retain STEP04 classification and downstream dependency as-is.,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,NO_HEADING_DETECTED
