source_relative_path,bytes,sha256
RumahAgen Cross/RUMAHAGEN-CROSS-AEP-STEP-10-D6-GLOBAL-BASELINE-SYNCHRONIZATION-v1.0_unzipped/RUMAHAGEN-project-manifest-v1.29-D6-GLOBAL-SYNCHRONIZED.md,141186,530e9cff26f42ecfda5ec71e846d64f53e7d999c4af5455d1e7cb3ddd190e1eb
RumahAgen Cross/RUMAHAGEN-CROSS-AEP-STEP-10-D6-POST-EDIT-RECONCILIATION-v1.0.docx,37983,2e38a8c64e651b14fbb24f1fbb1d0a42abe70bed9905bb9d6645037d8167c546
adr batch 1 source /00-FINAL-EXECUTIVE-SUMMARY.md,2962,7edab8dd414bd863ac7f2a687230f8da4986088054f7709594740812a8895e1b
adr batch 1 source /01-BATCH-1-GOVERNANCE-AUDIT.md,2777,8f94ab27db944ac4f2221f824053617c0b79e944a6ada2efbe1caa71231d590c
adr batch 1 source /02-BATCH-1-SOURCE-RECONSTRUCTION.md,12201,019b3516913ebd8d5deba85ff2e6f89d7e8b762ee0cea6b7c4537ff850a3b239
adr batch 1 source /03-BATCH-1-CANONICALITY-MATRIX.md,2782,4ee828565dde24b1b364eb57fa839e0c02d3f541cbba0903a0345618c1d8c83f
adr batch 1 source /04-BATCH-1-CONFLICT-REGISTER.md,11467,c65427d125bade742dfe0a06edb69575a2c6abebd3a9e3644e0476aa5a09b6e5
adr batch 1 source /05-BATCH-1-EVIDENCE-GAP-REGISTER.md,2910,9b6625b136a48e2cad453255079d883494a810a3799cd25de89037b26a9ca741
adr batch 1 source /06-BATCH-1-ADR-READINESS-MATRIX.md,3341,4d9cfa7385509f1efaf1c56dfd3775ce7bfa6e8d8d91b3749f9fc7236aaa0fd1
adr batch 1 source /07-BATCH-1-ADR-SEQUENCING-UPDATE.md,2698,cb09e6dd5e2071b5b7077b03c25cb823ec49a45ea17f169ed256f0d1c92f3443
adr batch 1 source /08-BATCH-1-DOWNSTREAM-IMPACT.md,2771,3d4c1592e11387a1b61696c7277decfc071d29f9a26ccb6052e9668b144e5343
adr batch 1 source /09-BATCH-1-BOLT-READINESS.md,5457,fbc70abd6b5c90e9bf88f6db5bc3b716d906665229d0662a548a1cd6a1c1629a
adr batch 1 source /10-BATCH-1-RECOMMENDATION.md,3524,7a1847fee0ed9f9443dad3d3873f4365b2555f40cffe8d9aea6ad399767cc27f
adr batch 1 source /ADR-BATCH-1-CROSS-CONFLICT-CHECK-v1.0.md,6557,20fea92de69954572e33fb83f18ae0c81ff4cc8915743d36c65e65a536f82740
adr batch 1 source /ADR-BATCH-1-DEPENDENCY-MATRIX-v1.0.md,5630,33eaffa8118701420bd34c99165255caea815dc4ab5359e7fec259d06790a784
adr batch 1 source /ADR-BATCH-1-DRAFTING-CONTROL-v1.0.md,17944,df5c3d44e9f00ae8793652b4d8771852cdddac2e7bc75352728337c6cdc22b76
adr batch 1 source /ADR-BATCH-1-EVIDENCE-PACK-MADCR-010.md,16193,b3f942f7e4a5f6b194670af871fd8de0ecc29526f8ca5f0dcba51530b1fdfbd8
adr batch 1 source /ADR-BATCH-1-EVIDENCE-PACK-MADCR-011.md,14493,0cdc845021f6eafbf63f4cc777842d88a27e943061cf829af67a3e744ea827ff
adr batch 1 source /ADR-BATCH-1-EVIDENCE-PACK-MADCR-036.md,15471,631d2d0141a4ab2cadb2d9a40135a5b93670873bd05cc3ef66b9387d0772944a
adr batch 1 source /ADR-BATCH-1-EVIDENCE-PACK-MADCR-046.md,13973,e0e2e84f25bb70324ff32fa985ca7a1642b4ad240b377a9c1ce49c7a6d3b452f
adr batch 1 source /ADR-BATCH-1-EVIDENCE-PACK-MADCR-049.md,14989,ea72f06e308b6ff9065350cdb4e4aae279572c240b5d9dc670b907b53a4bab25
adr batch 1 source /ADR-DRAFT-MADCR-010.md,8281,bd2b7822a2841e8dcdd8626115dd005a2ea7ae461a701389896b3cc442eec7e4
adr batch 1 source /ADR-DRAFT-MADCR-011.md,7342,46e0cc2f27a192a419d7edb361f3341e795fcb2039af65831f70a0eb3be4b1fa
adr batch 1 source /ADR-DRAFT-MADCR-036.md,9306,c429805fa3d4185a86f3e539428ac4974199fc41756d0b915f454686edfd49e2
adr batch 1 source /ADR-DRAFT-MADCR-046.md,7521,d87cccfac6cc85c91958a7ecfac109d85d2ea282acb9923963db962908ad2a55
batch 1 dan 2/RUMAHAGEN-ADR-002-MADCR-002-Payment-Provider-Adapter-Architecture-FINAL.docx,39044,368826ef9870f31d32fdb611e8e9bd249c462480005dd6f985f73fc95dd0ed84
batch 1 dan 2/RUMAHAGEN-ADR-003-MADCR-003-Payment-Verification-Idempotent-Fulfillment-FINAL.docx,38675,0d187c559dde8b9cfb77e83af6b0f74a398073e8459030fad61542edadb37f96
batch 1 dan 2/RUMAHAGEN-ADR-011-Payment-Module-Placement-FINAL.docx,39106,8ebb729c07761e29603ac42b06befe2903d017487866e965e6b7aff8965c5e03
batch 1 dan 2/RUMAHAGEN-BATCH-0-GOVERNANCE-READINESS-CANONICALIZATION-AUDIT-v1.0.docx,38841,ba92e2cec716602c5e9d0d512d6e4f13b6fb077d2d660d594fc95f9163ef7da1
batch 1 dan 2/RUMAHAGEN-BATCH-1-DOWNSTREAM-IMPACT-ALIGNMENT-AUDIT-v1.0.docx,39760,ec15ab45023419fc23717730833ff4753618dd781e598d4dee1eb1740cb34423
batch 1 dan 2/RUMAHAGEN-BATCH-2-CANDIDATE-STATUS-VERIFICATION-v1.0.docx,39267,f5129e9cc4fb13bc61b50c9533fc385156e992f0aa0aed9027afe4e65a7af9c3
batch 1 dan 2/RUMAHAGEN-COMMERCIAL-PAYMENT-DOMAIN-MODEL-ALIGNMENT-BASELINE-v1.0.docx,39292,6d1b8cf75a4a53be706647c270a2f9f0b034216567295707a41bca8aa25ad4b2
batch 1 dan 2/RUMAHAGEN-COMMERCIAL-PAYMENT-DOMAIN-MODEL-IMPACT-ALIGNMENT-REVIEW-v1.0.docx,40745,1bd0f8d1be25bed60d2478fe8be3e8d0a5c9aa8f6a0ecdf42cc5d00ce3c4b00f
batch 1 dan 2/RUMAHAGEN-COMMERCIAL-PAYMENT-EVIDENCE-COMPLETION-PASS-v1.0.pdf,28531,ed67f509216611c1c8dd0a4a752b2ffd2ad96efd36f2d4bb84e8216b29680fdd
batch 1 dan 2/RUMAHAGEN-MAEDR-BATCH-1-POST-APPROVAL-RECONCILIATION-v1.3.docx,39055,a3d0fc46c62ca4da2e373df0c5a9b950c5f3d7d6c1cfdb98bfc6b3f68ee2746b
batch 1 dan 2/RUMAHAGEN-MAEDR-BATCH-2-POST-APPROVAL-RECONCILIATION-v1.0.docx,38573,e6ca9128a5e6450f5ba1a83ffd032e9ff7fddd9f46ba8c7d8f5e7df12c82aa7e
batch 1 dan 2/RUMAHAGEN-MAEDR-BATCH-2-POST-APPROVAL-RECONCILIATION-v1.1.docx,38392,6e1947a862b7025f80994dfe98e0aa0a6e55838e6830d94637a7ac69d2a80f7f
batch 1 dan 2/RUMAHAGEN-MAEDR-BATCH-2-POST-APPROVAL-RECONCILIATION-v1.2.docx,38488,be855c5f91451d44b107622647433545612d5288c37d6d2a9ed8789d1df743f7
batch 1 dan 2/RUMAHAGEN-MASTER-BATCH-MATRIX-RECONCILIATION-v1.0.docx,39826,417e04a0f3f1dbf7a4f2bfa9604b2991f032187f74c3b34975b9c7a3efc54c5f
files (1)/00-FINAL-EXECUTIVE-SUMMARY.md,2962,7edab8dd414bd863ac7f2a687230f8da4986088054f7709594740812a8895e1b
files (1)/01-BATCH-1-GOVERNANCE-AUDIT.md,2777,8f94ab27db944ac4f2221f824053617c0b79e944a6ada2efbe1caa71231d590c
files (1)/02-BATCH-1-SOURCE-RECONSTRUCTION.md,12201,019b3516913ebd8d5deba85ff2e6f89d7e8b762ee0cea6b7c4537ff850a3b239
files (1)/03-BATCH-1-CANONICALITY-MATRIX.md,2782,4ee828565dde24b1b364eb57fa839e0c02d3f541cbba0903a0345618c1d8c83f
files (1)/04-BATCH-1-CONFLICT-REGISTER.md,11467,c65427d125bade742dfe0a06edb69575a2c6abebd3a9e3644e0476aa5a09b6e5
files (1)/05-BATCH-1-EVIDENCE-GAP-REGISTER.md,2910,9b6625b136a48e2cad453255079d883494a810a3799cd25de89037b26a9ca741
files (1)/06-BATCH-1-ADR-READINESS-MATRIX.md,3341,4d9cfa7385509f1efaf1c56dfd3775ce7bfa6e8d8d91b3749f9fc7236aaa0fd1
files (1)/07-BATCH-1-ADR-SEQUENCING-UPDATE.md,2698,cb09e6dd5e2071b5b7077b03c25cb823ec49a45ea17f169ed256f0d1c92f3443
files (1)/08-BATCH-1-DOWNSTREAM-IMPACT.md,2771,3d4c1592e11387a1b61696c7277decfc071d29f9a26ccb6052e9668b144e5343
files (1)/09-BATCH-1-BOLT-READINESS.md,5457,fbc70abd6b5c90e9bf88f6db5bc3b716d906665229d0662a548a1cd6a1c1629a
files (1)/10-BATCH-1-RECOMMENDATION.md,3524,7a1847fee0ed9f9443dad3d3873f4365b2555f40cffe8d9aea6ad399767cc27f
files (1)/ADR-DRAFT-MADCR-010.md,8281,bd2b7822a2841e8dcdd8626115dd005a2ea7ae461a701389896b3cc442eec7e4
files (1)/ADR-DRAFT-MADCR-011.md,7342,46e0cc2f27a192a419d7edb361f3341e795fcb2039af65831f70a0eb3be4b1fa
files (1)/ADR-DRAFT-MADCR-036.md,9306,c429805fa3d4185a86f3e539428ac4974199fc41756d0b915f454686edfd49e2
files (1)/ADR-DRAFT-MADCR-046.md,7521,d87cccfac6cc85c91958a7ecfac109d85d2ea282acb9923963db962908ad2a55
marb batch 1 governance/01-ARB-BATCH-1-EXECUTIVE-SUMMARY.md,3170,3524815ce8e26dbbcbd3dde46383e5955f066d9860f8fc69055ce1e8220118a2
marb batch 1 governance/02-ARB-BATCH-1-DECISION-AGENDA.md,2461,a2cee8be8b167ddce02465d7cfe4fae0969810f8e1318436b5cc0c5ebd4e3e21
marb batch 1 governance/03-ARB-CR-06-ADR-NUMBERING-DECISION-BRIEF.md,9127,eb11d2e0b1094a3d0a042c78d5c8ea51b622e8dfa30f6a4c9a8c9a50c20cd477
marb batch 1 governance/04-ARB-CR-01-036-046-DEPENDENCY-DECISION-BRIEF.md,5014,1090faee5c912ae303bb8d43d28fd3f6fb7122042de7cb0f08c5fa8e7dd35ddc
marb batch 1 governance/05-ARB-MADCR-036-TITLE-DECISION-BRIEF.md,5319,cc9cbcf02c314aeb87d1213625a2f6ff29c9fe2e53ffd5e7b0ebfc1f16672795
marb batch 1 governance/06-ARB-MADCR-046-CERTIFICATE-TITLE-DECISION-BRIEF.md,5182,67f8c443a991eaebae204670ee56e885e07d96a8766704f53f93b707a46172c4
marb batch 1 governance/07-ARB-CR-05-COMMERCIAL-AEP-DECISION-BRIEF.md,6813,ee759e3f485dec6dc42da0c84e90e4b7204c21050a6fd99426ef196500546e49
marb batch 1 governance/08-ARB-MADCR-010-ENTITLEMENT-QUOTA-DECISION-BRIEF.md,5567,93269c74ac3cdaf21d3fb48494d9bff22a7ab983c044d8be785330eb1f8c942a
marb batch 1 governance/09-ARB-MADCR-011-PAYMENT-PLACEMENT-DECISION-BRIEF.md,4630,262debde3ceff9c1a1d1b20060b7edcd7f1ac0c36648bdb3e70ba43f90e9cae2
marb batch 1 governance/10-ARB-MADCR-049-EVIDENCE-RECOVERY-REQUEST.md,4747,8c20b85e8e676166231ab1bf50275c04da3b805c748b810b264704fd7a6ae163
marb batch 1 governance/11-ARB-BATCH-1-APPROVAL-MATRIX.md,1728,d9de43c9931dac091b27d263e7981c280fe39858b4ad42afd2701383daae2f49
marb batch 1 governance/12-ARB-BATCH-1-DECISION-RECORD-TEMPLATE.md,830,e1d94007a181fcd1fdbb39803484c9df38a1a9e4ef083294b18ff3f30807a68a
marb batch 1 governance/13-ARB-BATCH-1-DOWNSTREAM-CASCADE.md,2702,3c03aeca08c088c840f727a3367e8bc620ae891c7622a0e59005027761b11528
marb batch 1 governance/14-ARB-BATCH-1-BOLT-IMPACT-STATEMENT.md,1963,abb989e6694d8a006a33091b51050c2fc6a74fcb5637b42f5c4e936b317eab8a
marb batch 1 governance/15-ARB-BATCH-1-DECISION-GRAPH.md,2272,9e613494110302c8e1bb28b1722636e2c9e3f4823b16e6f5b5815575402b8714
marb batch 1 governance/16-ARB-BATCH-1-PRE-READ.md,3626,2e3c1185f18a924be38ec0870be4eafdc7e2660d0090f0ed040e86ec023645a4
marb batch 1 governance/17-ARB-BATCH-1-CONSISTENCY-CHECK.md,2968,51f5c1f2476c5fbdf842b7b426aec6f7b9f7a9c93ee658680257f3c497e9d1f4
rumah agen AEP and BR package/AEP_Learning_Economy_v1.0.md,16846,2853c748daa578cba237f485edff8577e671cb56839d8e2953015c0ec7bb4889
rumah agen AEP and BR package/AEP_Monetization_Subscription_Promotion_Payment_Gateway_v1.0.md,11521,0e77c59e756c9700a371bc8c7c536d9715d285479cfd1994baba23d8540966d3
rumah agen AEP and BR package/AEP_Title_Business_Rules_Baseline_v1.0.md,21289,39c7b21190c66ed38efea3778b1ae68f82407ed7771a40e67c5349c482c69a2f
rumah agen AEP and BR package/Business_Rules_Learning_Economy_RumahAgen_v1.0.md,20601,edd01f32d9552d819e365cea8c9cae2b0d4c5ba6fb35fb6d263c574c98ca6409
rumah agen AEP and BR package/Learning_Session_Architecture_Evolution_v2(1).pdf,4394,17b63e4019cd43ca657f0d030d8f92c924e56ee6c7fb2db695635cfa64c28651
rumah agen AEP and BR package/RUMAHAGEN_Architecture_Evolution_Monetization_Subscription_Promotion_v1.1.docx,43812,bd13a988f9eec02c5a620c1de1e45a320c189c591653dbdc2c8291315aa2fdb8
rumah agen AEP and BR package/RUMAHAGEN_Business_Rules_Baseline_v1.0_FINAL.docx,45753,577ce601bdab043421a7412cb70e93363d60634d922ff88fa08dd6bd7a2127e3
rumah agen AEP and BR package/RUMAHAGEN_CURRENT_ARCHITECTURE_IMPACT_ANALYSIS_v1.0.md,24193,5fd41eaf447acbcfd501924c3b2964134fc842c77ef5eb68142e3267ebaf4677
rumah agen AEP and BR package/RUMAHAGEN_Learning_Session_AEP_and_Business_Rules_v1.0.md,21016,8d8ced84fb29e1a4e27be7061c377b9f93ebdf3fa55d7147c8072973065fb15e
rumah agen AEP and BR package/Title_Business_Rules_Baseline_v1.0_Consolidated.md,19022,b29db9332ab374e22eaee51f4b9f2835903001da22c037faef9cca9d53cac1d1
rumahagen post AEP readyness/RUMAHAGEN-MADCR-049-FORMAL-DECISION-CLOSURE-v1.0.docx,39701,aaa1d84e7af7b2e895b34930d478a78867d5b7b0b8f9e92a49b5847ddd4c1b37
rumahagen post AEP readyness/RUMAHAGEN-MADCR-053-DECISION-BRIEF-CROSS-DOMAIN-PERMISSION-TAXONOMY-v1.0.docx,39284,b8b6e095c4547844e29f1dff5eed40aac65349eecb7a48474c6567bf3f49a7cc
rumahagen post AEP readyness/RUMAHAGEN-MADCR-053-FORMAL-DECISION-CLOSURE-v1.0.docx,38485,97ad0612c9c1e35f1bee9f4248baedfda817538a6eb87ba8e05f128f970832ad
rumahagen post AEP readyness/RUMAHAGEN-MADCR-054-FORMAL-DECISION-CLOSURE-v1.0.docx,38905,0578cbaca9229e0c987cc52495cdf127f8a831bc9f73588c4258d3ba0bf12b6b
rumahagen post AEP readyness/RUMAHAGEN-P1-CURRENT-TECHNICAL-BASELINE-VERIFICATION-v1.0.docx,41274,5775a22d40921ab54db2b43d79b1a28ecf1811d3fd3730703ddeb55cdebb5b70
rumahagen post AEP readyness/RUMAHAGEN-P3-TECHNICAL-EXECUTION-AUTHORIZATION-GATE-v1.0.docx,41663,eaf7ce1a9a39275a509c78b6184d84c2de21b4f39c9d0ec4bbfb8cb281cdb900
rumahagen post AEP readyness/RUMAHAGEN-POST-AEP-IMPLEMENTATION-READINESS-RESIDUAL-CLOSURE-GATE-v1.0.docx,42435,0e6fe9762defe99ca96a0c9e2e39ffdf3a774382734c420d1732eee8550c196d
rumahagen post AEP readyness/RUMAHAGEN-R1-MADCR-049-EVIDENCE-RECOVERY-RE-EVALUATION-v1.0.docx,40643,f8499101d8f59a6728afdd89725aaf3e09e42edc25c5c44c87490eef20d26836
rumahagen post AEP readyness/RUMAHAGEN-R2-MADCR-053-054-GOVERNANCE-READINESS-ASSESSMENT-v1.0.docx,39865,e5744998fabf215ffd3ee082945ad9e466efbe5a542a63401eeff8ff20a90df8
rumahagen post AEP readyness/RUMAHAGEN-R4-AEP3-OD02-05-PHYSICAL-READINESS-ASSESSMENT-v1.0.docx,40418,20f63aabaedcc10f1ce33bd5b71b1923cfbc77052920fed94f44cb2b249426a6
rumahagen post AEP readyness/RUMAHAGEN-TECHNICAL-EXECUTION-AUTHORIZATION-PACKAGE-v1.0.docx,41389,f049ad6b1aea68c594469d18155584ec4301f65a098af86f968503493ba9166a
rumahagen tech synch 1-28/RUMAHAGEN-PROJECT-KNOWLEDGE-REFRESH-CURRENT-STATE-v1.0.docx,42339,0d47540f87cf59b2802a1739813caa117963032d3adac5290504f0fb2ebe7e84
rumahagen tech synch 1-28/RUMAHAGEN-TECH-01-INDEPENDENT-TECHNICAL-PRODUCT-RESIDUAL-CLOSURE-v1.0.docx,39798,9b3bcfeb5a9169f12773e712e386c8d6fb2b7ea3d50471bcf266ae4136be5327
rumahagen tech synch 1-28/RUMAHAGEN-TECH-02-VISIBILITY-AUTHORIZATION-SCOPE-RECONCILIATION-v1.0.docx,39679,4c2eff9066b0fd41d3128600eb7a7e70017e730f6a30880534b61ddadee9b3b7
rumahagen tech synch 1-28/RUMAHAGEN-TECH-03-AUTHORIZATION-RBAC-RECONCILIATION-READINESS-v1.0.docx,40439,9dcce779e4fd414227e80f415b55df78b14c7df18c7bc8877513b0214d17e353
rumahagen tech synch 1-28/RUMAHAGEN-TECH-04-PERMISSION-CATALOGUE-SCOPE-RECONCILIATION-v1.0.docx,40452,cc851b8ddb873e5fe42ff21fd82a65732c39d6db4038f489d28489abe43e1241
rumahagen tech synch 1-28/RUMAHAGEN-TECH-05-AUTHORIZATION-SCOPE-RLS-DESIGN-READINESS-v1.0.docx,41069,29485f3468e6d62be9dfabed1c70ef9eda1b545f98515e126f1f488e52edf2cb
rumahagen tech synch 1-28/RUMAHAGEN-TECH-06-LEARNING-SESSION-RESOURCE-SCOPE-RELATIONSHIP-DESIGN-v1.0.docx,40432,b131b8dc2da230ea4231a1d08e6b20259491daac9f452ac768783ef0b8be79a4
rumahagen tech synch 1-28/RUMAHAGEN-TECH-07-PHYSICAL-SESSION-SCOPE-SCHEMA-IMPACT-EVIDENCE-REVIEW-v1.0.docx,40671,4ba1365e7acc05dcb8725f3e3c0b115561ab575228244aeba9a1525cfc0e2866
rumahagen tech synch 1-28/RUMAHAGEN-TECH-08-SESSION-PHYSICAL-RELATIONSHIP-DECISION-GATE-v1.0.docx,40292,19ecbbdaa2bf2c79d135d498e7893d78d46ba479bfb005c74ed3158dbb702be1
rumahagen tech synch 1-28/RUMAHAGEN-TECH-09-PHYSICAL-ERD-SCHEMA-DELTA-SPECIFICATION-v1.0.docx,42491,1938282dc5b2e55a803eedf8bdf3dbd7ca92b87d3945432c07a8b03881088d97
rumahagen tech synch 1-28/RUMAHAGEN-TECH-10-PHYSICAL-DATABASE-MIGRATION-READINESS-v1.0.docx,42981,3b7183e07a56e181140f06070e8567f84a363a21f6576194f76807cc623fe453
rumahagen tech synch 1-28/RUMAHAGEN-TECH-11-MIGRATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-11-MIGRATION-SPECIFICATION-DRAFT-v1.0.sql,14661,48837885c6f2c3026bb0b046dffb3d7832fcc0b3d1fae5f913933ea9fff4c88a
rumahagen tech synch 1-28/RUMAHAGEN-TECH-11-MIGRATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-11-MIGRATION-SPECIFICATION-VERIFICATION-PACKAGE-v1.0.docx,41565,273cf4ef58819a4dc93b8fd37aeb26d1943d464e7cacb87a6da2fe4690a3d69d
rumahagen tech synch 1-28/RUMAHAGEN-TECH-11-MIGRATION-SPECIFICATION-DRAFT-v1.0.sql,14661,48837885c6f2c3026bb0b046dffb3d7832fcc0b3d1fae5f913933ea9fff4c88a
rumahagen tech synch 1-28/RUMAHAGEN-TECH-11-MIGRATION-SPECIFICATION-VERIFICATION-PACKAGE-v1.0.docx,41565,273cf4ef58819a4dc93b8fd37aeb26d1943d464e7cacb87a6da2fe4690a3d69d
rumahagen tech synch 1-28/RUMAHAGEN-TECH-12-MIGRATION-DRAFT-REMEDIATED-v1.1.sql,16653,92ae008d65bb8b1bb54e36fa45639d8e35d479fdbd84e2bc2cb3f7991805ee5b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-12-MIGRATION-VERIFICATION-DRY-RUN-REVIEW-v1.0.docx,40757,0348c1cc95a6317b88cecb615eb32ca887d2b97791ff64e0c8634c84dd936b26
rumahagen tech synch 1-28/RUMAHAGEN-TECH-12-VERIFICATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-12-MIGRATION-DRAFT-REMEDIATED-v1.1.sql,16653,92ae008d65bb8b1bb54e36fa45639d8e35d479fdbd84e2bc2cb3f7991805ee5b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-12-VERIFICATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-12-MIGRATION-VERIFICATION-DRY-RUN-REVIEW-v1.0.docx,40757,0348c1cc95a6317b88cecb615eb32ca887d2b97791ff64e0c8634c84dd936b26
rumahagen tech synch 1-28/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-AUTHORIZATION-GATE-v1.0.docx,39696,258a1f8e3a7124117dbc1f215e96ba49a0e1cfffaeef51819409a24f3de7ad4a
rumahagen tech synch 1-28/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-AUTHORIZATION-GATE-v1.0.docx,39696,258a1f8e3a7124117dbc1f215e96ba49a0e1cfffaeef51819409a24f3de7ad4a
rumahagen tech synch 1-28/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-v1.0.sql,16653,92ae008d65bb8b1bb54e36fa45639d8e35d479fdbd84e2bc2cb3f7991805ee5b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-v1.0.sql,16653,92ae008d65bb8b1bb54e36fa45639d8e35d479fdbd84e2bc2cb3f7991805ee5b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-14-STAGING-RUNTIME-VERIFICATION-READINESS-v1.0.docx,40292,443a3145b2c0f654ecd24d5729130fc4a20ba0eaf84231b2b9cf7a1b1e59362e
rumahagen tech synch 1-28/RUMAHAGEN-TECH-14-VERIFICATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-14-FROZEN-CANDIDATE-REFERENCE-v1.0.sql,16653,92ae008d65bb8b1bb54e36fa45639d8e35d479fdbd84e2bc2cb3f7991805ee5b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-14-VERIFICATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-14-STAGING-RUNTIME-VERIFICATION-READINESS-v1.0.docx,40292,443a3145b2c0f654ecd24d5729130fc4a20ba0eaf84231b2b9cf7a1b1e59362e
rumahagen tech synch 1-28/RUMAHAGEN-TECH-15-PERMISSION-CATALOGUE-RECONCILIATION-STAGING-AUTHORIZATION-v1.0.docx,40127,83e34256df73a99c851060ba648aa7a68b46e20f15dad3168ea8ef4a0e1a3ed3
rumahagen tech synch 1-28/RUMAHAGEN-TECH-15-R1-AND-TECH-16-R1-CORRECTION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-15-R1-PERMISSION-CATALOGUE-RECONCILIATION-v1.0.docx,39494,51c8eb5df943cc70efd53dfd6b3524d3cc61960f1cdf82a9b382ecdfa3828655
rumahagen tech synch 1-28/RUMAHAGEN-TECH-15-R1-AND-TECH-16-R1-CORRECTION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-16-R1-PROVIDER-CAPABILITY-VERIFICATION-v1.0.docx,38889,27198b7d91eda30eb5f76aba50bcbb7e85657f232f032bc3185fd262aa15e928
rumahagen tech synch 1-28/RUMAHAGEN-TECH-15-R1-PERMISSION-CATALOGUE-RECONCILIATION-v1.0.docx,39494,51c8eb5df943cc70efd53dfd6b3524d3cc61960f1cdf82a9b382ecdfa3828655
rumahagen tech synch 1-28/RUMAHAGEN-TECH-15-RECONCILIATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-13-FINAL-MIGRATION-CANDIDATE-v1.0.sql,16653,92ae008d65bb8b1bb54e36fa45639d8e35d479fdbd84e2bc2cb3f7991805ee5b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-15-RECONCILIATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-15-PERMISSION-CATALOGUE-RECONCILIATION-STAGING-AUTHORIZATION-v1.0.docx,40127,83e34256df73a99c851060ba648aa7a68b46e20f15dad3168ea8ef4a0e1a3ed3
rumahagen tech synch 1-28/RUMAHAGEN-TECH-16-PROVIDER-CAPABILITY-VERIFICATION-PACKAGE-v1.0_unzipped/RUMAHAGEN-TECH-16-PROVIDER-CAPABILITY-VERIFICATION-v1.0.docx,41284,22559a10583e2a8f63dc647b69e12d7fc10670278aecbf8b185de7a86f90d8d3
rumahagen tech synch 1-28/RUMAHAGEN-TECH-16-PROVIDER-CAPABILITY-VERIFICATION-v1.0.docx,41284,22559a10583e2a8f63dc647b69e12d7fc10670278aecbf8b185de7a86f90d8d3
rumahagen tech synch 1-28/RUMAHAGEN-TECH-16-R1-PROVIDER-CAPABILITY-VERIFICATION-v1.0.docx,38889,27198b7d91eda30eb5f76aba50bcbb7e85657f232f032bc3185fd262aa15e928
rumahagen tech synch 1-28/RUMAHAGEN-TECH-17-SESSION-TECHNICAL-RESIDUAL-CLOSURE-v1.0.docx,40944,d8e4a368fbe1b402ed8b0545ca6a5d511631e61b7d64fcc5ba23d3dc8651a5c5
rumahagen tech synch 1-28/RUMAHAGEN-TECH-18-TECHNICAL-EXECUTION-AUTHORIZATION-CONSOLIDATION-v1.0.docx,41550,2d36a3563696464468cb58d38f2aca5cb4317dc1121f23bc2f86c9d1578109bc
rumahagen tech synch 1-28/RUMAHAGEN-TECH-19-PHYSICAL-AUTHORIZATION-SCOPE-RLS-DESIGN-PACKAGE-v1.0.docx,41463,248b421ac4aeaba7e4e9651828719ecb05417ec9d6b0a512191ff0217945698b
rumahagen tech synch 1-28/RUMAHAGEN-TECH-19-R1-PHYSICAL-AUTHORIZATION-SCOPE-RLS-DESIGN-PACKAGE-v1.0.docx,41459,c4736b6a2a1ebb69331764877cc30054d7fb6740778cd4d4c94ac45c39190475
rumahagen tech synch 1-28/RUMAHAGEN-TECH-20-PHYSICAL-AUTHORIZATION-CATALOGUE-CLOSURE-v1.0.docx,42605,fef592c7e6acecef135efffaf526878c70497ca733a248d994daa89b62c88abd
rumahagen tech synch 1-28/RUMAHAGEN-TECH-21-SESSION-PERMISSION-CATALOGUE-ROLE-MAPPING-v1.0.docx,40828,9726c45b3fea055f06bbcd37cd53ba4ed9bd4bb54c88fa3be2c263d070b07786
rumahagen tech synch 1-28/RUMAHAGEN-TECH-22-RESOURCE-LEVEL-SESSION-AUTHORIZATION-EVIDENCE-GATE-v1.0.docx,40162,9b41be4809a104c63b28b3de00b36b176f751bacdb19cf4b74a507c96ffcd687
